comment	myLabel
我刚跳进河里，我发了一封遗书什么的，汤叔叔看到后回来了。我太累了，我还是死不了，但活着的希望是什么	9
我刚跳进河里，寄了张遗书什么的，鱼池里的那个人看到我就回来了。我太累了，还不能死，但活着的希望是什么？	9
我刚跳进河里，我发了一封自杀信什么的，有人在鱼塘里看着我，叔叔回来了。累了，我不能死，但我的预期寿命是多少？	9
我只是跳进了河里，我发了一条信息或类似的东西，看着叔叔的鱼池回来了。太累了，我仍然不死，但生活的希望是什么？	9
我刚跳进河里，遗书等我拿出来，被看到鱼塘里的大叔回来了。累了，我还不能死，但是活着的希望是什么。	9
只是抬起头，但我觉得我不能这样死，我觉得挂脖子会很累，所以我突然退缩了	9
这是绞死我的头，但我觉得我不能这样死，我觉得绞死我的脖子会很困难，所以我突然退缩了。	9
我抓住了我的头，但我不觉得自己死了，我觉得很难上吊，所以突然我后退了。	9
我只是上吊着头，但我觉得自己不会死，我觉得很难上吊脖子，所以我突然退缩了。	9
只是挂脖子我却觉得我没死，觉得吊脖子很辛苦，又突然退缩了	9
我也用安眠药自杀，但没有成功。结果，我支离破碎	9
我也用安眠药自杀了，但没有成功，我崩溃了。	9
我用安眠药自杀了，也没有成功，结果我崩溃了	9
我没有用安眠药自杀。	9
我也用安眠药自杀没有成功，结果我碎片化了	9
今天我割开手腕，看到很多血。我很高兴，以为我终于可以死了。然而，我意识到它似乎不在正确的位置。我后悔没有学医	9
今天我割断了手腕，很高兴看到很多血，以为自己最终可能会死，然后我发现自己似乎位置不对，我后悔没有学过医学。	9
今天割伤了手腕，很高兴看到很多血，认为他最终可能会死，然后发现这不是正确的姿势，后悔没有学过药	9
今天，我的手腕被切断了，我看到很多非常快乐的血液，我想他最终可能会死，然后我发现这种情况似乎不正确，很遗憾没有学习医学	9
今天割了手腕，看到很多血很高兴，以为终于可以死了，然后好像不是正确的位置，后悔没学医学	9
我不记得我第一次来这里留言是什么时候了，但这应该是我最后一次了。我打算去死。有人和我在一起吗	9
范不记得我第一次来这里留言是什么时候了，但这应该是最后一次了。我计划和某人一起死吗？	9
晚餐不记得我第一次来这里留言，但这次应该是我最后一次一起死去	9
我不记得我是第一个在这里留下信息的时候，但这次一定是最后一次。我会和某人一起死去吗？	9
球迷们不记得第一次来这里留言是什么时候，但这次应该是最后一次了。我要死了有人陪我吗？	9
我真的很想直接从窗户跳下去。我真的要崩溃了	9
我想直接从窗户跳下去，我真的要崩溃了。	9
我想直接跳出窗外，啊，我真的要崩溃了	9
我想直接跳出窗户，哦，我真的会崩溃	9
你想直接从窗户跳下去，我真的要崩溃了	9
我想烧炭，我真的想死。我已经做了决定，但我担心我的家人会不高兴。我该怎么办？我奶奶也有心脏病	9
我想烧炭，我想死，特别是我想下定决心，但我担心我的家人会感到悲伤，我该怎么处理我的祖母和心脏病？	9
渴望燃烧木炭渴望死亡特别渴望决定，但害怕家人会悲伤奶奶和心脏病	9
我想烧煤我想死我想特别决定，但我担心家人会为我的祖母和心脏病感到悲伤	9
想烧炭想死特别想决定但是害怕家人悲伤怎么办奶奶和心脏病	9
