comment	myLabel
准备好磁带。。。一边烧炭一边喝安眠药。。。空间越小越好。。。在一起	7
准备胶带。。。。。。燃烧煤炭时喝安眠药。。。。。。空间越小，越好。。。。。。一起？。。。	7
准备胶带。。。燃烧木炭时喝安眠药。。。空间越小越好。。。一起？	7
准备好胶带。。。燃烧煤炭时喝安眠药。最小的空间更好。一起？	7
准备磁带…烧炭的时候吃安眠药……空间越小越好……一起？……	7
同样，割腕很疼	7
同样，割腕也很痛。	7
同样，割伤手腕也会痛	7
同样，手腕疼痛。	7
同样，割腕很痛	7
你总是想看看我手上的伤疤。我已经用护腕盖住它很长一段时间了，你甚至试图说服我做皮肤移植手术，但我只想告诉你，这是我死后才能给你看的东西	7
你总是想看到我手上的伤疤，我已经遮住了手腕，你痴迷于我建议我做皮肤移植，但我只想告诉你，这就是我死后能看到的。	7
你一直想看到我手上的伤疤，我已经用护腕盖住了，你有一种错觉，建议我做皮肤移植，但我只想告诉你，这就是我死后会给你看的。	7
我一直想看到手上的伤疤，我已经用助推器遮住了，你仍然想说服我做皮肤移植，但我只想告诉你，这就是我死后见到你的时候	7
你总是想看我手上的伤疤，我早就用手腕遮住了，你还妄想劝我做植皮手术，但我只想告诉你，那是我死后才能给你看的	7
到了最远的大海，一个人乘船出海，割腕跳下	7
去最远的大海，一个人乘船去大海，割下手腕跳了起来	7
去最远的海，一个人乘船出海，割下手腕跳跃	7
去更远的地方，船上的人去海里，剪下手腕然后跳	7
去了最远的海边，一个人坐船出海，割下胳膊跳了下来	7
从7楼跳下去会导致死亡吗	7
你会从七楼跳下去死吗？	7
从7楼跳下去会死吗？	7
从7楼跳下来会死吗？	7
从七楼跳下去会死吗	7
有没有人真诚地寻求死亡来共同烧炭？找个同伴。	7
老实说，为了死亡，你一起烧煤找搭档了吗？	7
如果你们一起烧煤，找一个伴侣。	7
如果您对此有任何其他信息，请免费添加。	7
有没有人陪我烧炭。	7
我想跳下去	7
我想跳	7
我想跳	7
我想跳	7
想跳下去	7
我会选择跳楼	7
我会选择从大楼里跳下去。	7
我会选择跳	7
您将选择跳跃。	7
我跳下去	7
木炭真的会死吗？	7
他真的能彻底燃烧煤吗？	7
木炭真的会死吗？	7
燃烧煤炭真的会死吗？	7
烧炭真的会死吗。	7
我希望我能在睡梦中离开这个世界	7
我真的希望我能在睡觉的时候离开这个世界。	7
我希望我能在睡梦中离开这个世界	7
我希望在睡梦中离开这个世界	7
愿我能在梦中离开这个世界。	7
太痴迷于跳楼	7
太痴迷于从大楼里跳下来	7
太痴迷于楼梯跳跃	7
我疯了跳。	7
拼命地跳了下来	7
我家只有三楼吃饭。跳下去会更痛苦，是吗	7
食物和家人只有三楼，跳跃是残废的，没有死，会更痛苦。	7
在我家吃饭，只有三楼，跳下去不死，会更痛苦。	7
仅在我家的三楼吃晚饭，跳到死里，你会更加痛苦	7
吃饭我家只有三层楼，跳下去没死的话，会更痛苦的。	7
你可以随时跳进海里	7
你随时都可以跳进海里。	7
总是可以跳入大海	7
随时跳入大海	7
你可以随时跳进海里	7
如果你跳得足够高，你就不会感到疼痛	7
从一栋足够高的大楼跳下来，不会感到疼痛	7
跳得足够高，不会感到疼痛	7
跳得足够高，不会感到疼痛	7
跳下去够高就感觉不到痛	7
我吃了一顿很伤心的饭，呼吸特别困难，我真的很想跳下去	7
食物太悲伤了，呼吸特别困难，我想跳。	7
吃饭，我很伤心，呼吸特别困难，我想跳	7
晚餐我度过了一段非常美好的时光，非常悲伤啊呼吸困难我想跳	7
吃了饭我很伤心。呼吸很困难，我想跳下去。	7
你知道这顿饭吗？我想去找你，但我不敢像他们那样跳楼。尽管我的家人过去对我很不好，但我害怕我会自杀，他们会被八卦。我害怕他们睡不好，所以我在家里偷偷找了两份工作。我夜以继日地工作，每天只睡三四个小时。我想像这样慢慢地分解我的身体，然后它就不起作用了。我可能需要更长的时间才能找到你。你得等我好的	7
你知道我想去找你，但我不敢像他们一样直接跳下去，因为即使我的家人以前对我不好，我也害怕我会自杀并告诉他们流言蜚语，我害怕他们睡不着觉，所以我把两份工作藏在家里，白天和晚上工作，一天只睡三四个小时。我想这件事慢慢搞砸，然后我就不能去找你了。它可以更长。你得等我。好吧，好吗？	7
