comment	myLabel
跳楼而亡看起来很丑陋，所以让我们好好生活吧	3
从一栋楼里跳出来死是丑陋的，所以最好过得好。	3
跳跃时很难死亡，所以要活着。	3
从大楼里跳下来很丑陋，所以让我们活下来吧	3
跳楼去死太难看了，活下去吧	3
我以前不一样了，但现在我变得越来越烦人了。今天发生的事情完全让我憎恨自己和世界。我真的希望我的父母从小就打骂我，让我也讨厌他们。这样，我可以无忧无虑地离开这个世界，但我永远不能让他们离开。我也想为他们过上好日子。	3
以前不是这样的，但现在我越来越生气，今天发生的事情让我完全恨自己和世界。我真的希望我的父母从小就打我，骂我，让我也恨他们，这样我就可以无忧无虑地离开这个世界，但我永远不能让他们走，我必须为他们好好生活。	3
我以前不是这样的，但我变得越来越卑鄙，今天发生的事情让我完全憎恨自己和世界。我希望我的父母一点一点地责骂我，让我也恨他们，这样我就可以离开这个世界而不挂任何东西，但我永远不会让他们走，为了他们，我必须好好生活。	3
我以前从未像这样，但现在我变得越来越烦人了，今天发生的事情让我完全讨厌自己，讨厌世界。我希望父亲从小就打我，责备我恨他们，这样我就可以不担心地离开这个世界，但我永远不能离开他们，为了他们，他必须过得好。	3
我以前不是这样的，现在越来越招人讨厌了。今天的事情让我彻底讨厌了，讨厌了这个世界。真希望父母从小打我骂我也让我讨厌他们，这样我就可以无忧无虑地离开这个世界，但是我永远放不下他们，为了他们我也要好好活下去。	3
没什么好说的，只是六个月来我一直感觉很不舒服。我想好好休息，睡很长时间。我妈妈再也听不懂了。我看过的医生是二流医生，这对我来说毫无用处，甚至更不舒服。我失去了动力，几乎没有意志力，但我也害怕割腕时的刺痛和安眠药的致命疼痛。你看，我组织的语言听起来很奇怪，但你必须理解我（寻求治疗）	3
没什么好说的，也就是说，已经很不舒服了，已经半年了，我想好好休息，我想一直睡觉，我妈妈不明白，我要找的医生是二等医生，这对我来说毫无用处，更让我不舒服，我不再有动力，几乎没有太多意愿，但我害怕割断手腕刺穿心脏的痛苦，害怕安眠药的致命疼痛。听着，我组织的语言听起来很奇怪，但你必须理解我（通过治疗）	3
没什么可说的，这已经很难了，六个月来我一直想好好休息，我一直想睡觉，母亲无法理解，我要找的医生是二等医生，没有什么比这更伤害我，没有更多的动力，几乎没有意志力，但恐惧，害怕手腕刺痛，害怕安眠药的致命疼痛。你看，我组织的语言读起来很奇怪，但你肯定能理解我（要求治疗）	3
没什么可说的，这已经很难了，已经有六个月想要好好休息了，想要睡觉了，妈妈不明白，二等医生给我留下更多痛苦没有用，你几乎也没有动力意志旺盛，但也有恐惧，害怕因疼痛而切断手腕，害怕安眠药会致命疼痛。我在看，我的组织语言很奇怪，但你必须理解我。	3
我没什嚒好说的了，但是我已经很难受了。已经半年了想好好休息，一直想睡觉，妈妈不可能理解。找的医生二流没什嚒用，更让我难受，再没有动力也几乎没有意志，但我害怕割腕，害怕安眠药致命的痛苦。你看，我的组织语言读起来怪怪的，你一定懂我吧（求治疗）	3
没有人能确定自己的死亡，所以他们总是想保持自己最美丽的外表。在河边坐了一小时，在桥上站了一个小时，被一个卑鄙的叔叔打断了。我讨厌我所爱的人的忽视、欺骗和存在。你的叔叔。我不知道需要多长时间才能摆脱这个问题。跳楼的女孩让我更加害怕一切。没有人情味，即使我离开，也只会被当作一个笑话。也许没有足够的决心，所以我在乎	3
没有人应该知道他的死，所以他想保持每一刻最美丽的外表，坐在河边一个小时，站在桥上一个小时，被一个可怜的叔叔打断？我讨厌我的近亲忽视欺骗，讨厌欺骗的存在。你叔叔。我不知道要花多长时间才能摆脱这一切，那个从大楼里跳出来的女孩最吓到我了，她没有人类的感觉，只是在她离开时被认为是个笑话。也许他还不够坚定，所以他在乎。	3
没有人需要确定他的死亡，所以你想每时每刻都保持最美丽的外表，坐在河边的时钟上，站在桥上的时钟上，被一个淫秽的叔叔打断。我讨厌粗心的欺骗，讨厌我的存在。你的大师。我不知道继续这样下去需要多长时间才能松一口气，跳跃的女孩让我更害怕一切，而不是人类的感觉，离开只会像一个笑话。也许还不够坚定，所以要小心	3
没有人能确定他已经死了，所以你想在每一刻都变得更漂亮，坐在河岸上一个小时，站在桥上一个小时，被淫秽叔叔拦住。我讨厌我最亲近的亲戚忽视欺诈我讨厌我的存在。叔叔，我不知道需要多长时间才能摆脱这种情况，一个从大楼里跳下来的女孩让我害怕一切，没有人性化的感觉，步行可以被认为是一个笑话。可能设计不足，甚至护理	3
一定没有人能确信自己的死，所以想一刻保持最美的姿态吧，在河边坐了一个小时，在桥上站了一个小时，被粗俗的大叔打扰了。我讨厌好友的无视欺骗，讨厌我的存在。你爷爷。我不知道这样下去要过多久才能解脱，但女孩跳下来后我更害怕一切，没有人情味的感觉，走了也只会被当成笑话。也许决心不够，所以很在意	3
你为什么这么无情，给我痛苦，靠自己好好生活？如果我离开这个世界，你会对我感到内疚吗？曾文贤	3
你为什么这么无情，给我痛苦，和自己过得很好，如果我离开这个世界，你会为我感到内疚吗？曾文贤	3
你怎么能如此深情，给我痛苦，为自己过上美好的生活，如果我离开这个世界，你会为我感到内疚吗？曾文贤	3
你怎么会有这样的感觉，给我痛苦，过得很好，如果你离开这个世界，你会感到内疚吗？张文坚	3
你怎么这么无情，把痛给我，自己过得好，如果我离开这个世界，你对我有罪恶感吗？曾文贤	3
但我真的很累。。。毕业已经好几天了，我羡慕别人穿着裙子和短裤出门，而我穿着短袖和长裤出门。往下跳，不要有勇气，不要跳。当别人说“胖子”时，我讨厌别人指指点点。谢谢你这么胆小，否则我三年前就死了	3
但这真的很累。。。。。。毕业已经好几天了，我羡慕别人穿着裙子和短裤出去，我穿着短袖和长裤出去。跳，不敢，不要跳，听别人说“胖子死了”，我讨厌别人指着，谢谢你害羞，否则我三年前就死了。。。。。。	3
