comment	myLabel
我非常渴望在25岁或27岁时实现我的梦想，那恰好是我最幸福的童年的20年前。我可以讲述一下我美丽的童年。没有什么能让我怀旧了。过去，当我没有患抑郁症时，我经常争吵，想死，认为我不能为了家人而死。但现在我意识到我的家人不再爱我了。我没有什么可怀旧的，我只需要做我想做的事，然后离开	8
我非常渴望实现我25岁或27岁去世的梦想，就在我最快乐的童年的20岁，我可以向自己解释我童年的美丽。我什么都没有留下，以前我会战斗，我想在没有沮丧的情况下死去，我觉得我不能为我的家人而死，现在我发现我的家人不爱我，我没有什么可留下的，我只需要做我想做的事情就可以走了。	8
我渴望实现我的梦想，在25岁或27岁时死去，比我最快乐的童年早20年，并能够解释我童年的美丽。没有什么能让我保持爱，在我挣扎着死去时没有抑郁之前，我仍然觉得我的家人不能死，现在我发现家人也不爱我，我没有什么可以保持爱，我只需要做我想做的就可以离开	8
我渴望在25岁或27岁时实现死亡的梦想，这只是我20年来最幸福的童年之一，我可以给他们美好的童年。没有什么能让我怀旧，以前当你打架时，我不想为家人而死，现在我发现家人不爱我，我没有什么怀旧，我只需要完成我想做的事情就可以走了	8
我极度想完成我的梦想，25岁或27岁去死吧。那正是我最幸福的童年20年的时候，我可以向童年美丽的自己解释。没有什嚒能让我留恋的。以前我没得抑郁症的时候就想打架找死，但是为了我的家人我觉得我不能死。现在我发现家人也不爱我了。我没有留恋。我只要完成我想做的就可以走了	8
我检查了一下手腕，发现我死得太慢了。我害怕疼痛，所以我要去跳楼。我希望我不要熬过这一年。背负着对家人的愧疚和压力，请不要度过这一年	8
在检查了被割伤的手腕后，死亡太慢了，出于对痛苦的恐惧，我们将从大楼里跳下来，我希望今年不会活下去，为所爱的人承担责任，在压力下，请不要活在今年	8
检查手腕被割伤后，死得太慢，害怕疼痛，或跳跃，希望今年不要活下去，对亲人感到内疚，承受压力，请今年不要活	8
检查一下手腕被切断的情况，死亡非常缓慢，害怕疼痛，或者从大楼里跳下来，我希望他今年不会活下来，对亲人感到内疚，承受压力，请不要活在今年	8
割腕查，死得太晚了，怕痛，还是去跳楼吧，希望不要活在今年，背着对家人的内疚，推着压力，不要活在今年	8
如果烧炭不痛苦，那么我会选择死。我会独自旅行一段时间，然后自杀	8
如果烧煤不疼，我选择死，我只出去旅行一段时间，我会自杀的。	8
如果烧木炭不痛苦，那么我选择死，独自去巡回演出一段时间，然后自杀。	8
如果烧煤并不痛苦，那么我选择死我独自旅行一段时间，然后自杀	8
如果烧炭不痛苦，我会选择死亡，我会独自去旅行一段时间后自杀	8
我本来可以在一开始就死了，然后被救了出来。我身上有无数根管子，每天要花5000元，还要花无数的医疗费。我更加羞愧。我想死得更多。我只是觉得我必须自杀，因为我累了。给我一块火化的钱，够了。你为什么付给我这么多钱？现在我的腿上有后遗症。一瘸一拐，一瘸一瘸，一瘸一拐，另一个更好。它更完美。哈哈哈！让我死吧！啊啊啊啊	8
当他可能已经死亡并获救时，他对每天无法指望5000元的无数医疗费用感到更加羞愧。我想再死一次。我以为这是自杀的负担。为什么要花这么多钱？现在他的腿有后遗症，一瘸一拐。他的母亲更完美。哈哈哈，让我死吧。	8
我可能已经死了，每天用无数的管子复活，5000美元，无数的医疗费用，我更羞愧，更想死，我觉得我被拖下来自杀，给我一份火葬费就足够了，为什么我花了这么多钱，现在腿有跛行的后遗症，他妈的更完美	8
起初，他可能已经死了，他们每天通过无数5000美元的管子和无数的医疗账单再次获救。我更惭愧，我想死，我只是觉得自杀前我被拉了下来，给了我足够燃烧的钱为什么你现在要付给我这么多钱呢？有一个跛脚脚的痕迹更好、更荒谬、更完美，啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，让我死吧	8
一开始被救死扶伤回来的无数管子一天要付5000元不计其数的医疗费更是让人羞愧。我想再死一次。我以为我拖着自杀了给我火葬的钱就够了，你怎嚒给我花那嚒多钱。现在脚上也有后遗症。他妈妈比腿脚不方便好多了。更完美了哈哈哈。快点让我去死啊啊啊啊啊啊啊啊啊啊	8
如果你在八月仍然有这种美德，那就另辟蹊径吧。如果你对十月的另一条路感觉不好，就去玄武湖跳吧	8
如果八月仍然是这种美德，那就走另一条路。如果10月份另一条路感觉不舒服，去玄武湖跳一跳。	8
八月或这种美德采取另一种方式十月如果另一种方式感觉不舒服，跳到玄武岩湖	8
八月或这种美德，如果另一条路也是跳上四川吴湖的不好感觉，那么在十月走另一条路	8
8月就这样走的话就走别的路，10月走别的路不舒服的话就去玄武湖吧	8
我想结束这短暂、快乐、漫长、悲伤的一生，但我不知道如何体面地离开。我害怕从高空坠落和散开，也害怕安眠药灼伤我的器官。最好先睡一会儿，然后不要在不知不觉中醒来。	8
我想结束这短暂、快乐和悲伤的漫长生活，但我不知道如何体面地离开，我害怕从高处坠落，我害怕睡在燃烧的内脏下的安眠药。最好能睡一会儿，然后不能无意识地睡觉。	8
结束这短暂、快乐和漫长的悲伤生活，但不知道如何有尊严地度过，害怕七八次坠入天空，害怕睡觉的安眠药灼伤内脏。最好能睡一会儿，然后无意识地睡觉而不醒来。	8
我想结束这短暂、快乐、漫长、悲伤的生活，但我不知道如何保持健康，害怕摔倒在高空，害怕睡在燃烧内脏的安眠药下。最好能够入睡，然后意识到自己不会醒来。	8
我想结束短暂的快乐和漫长的悲伤生涯，但不知道怎样才能体面地离开，害怕坠落上空变得四分五裂，也害怕安眠药睡着了内脏烧掉。你最好睡一觉，不要不知不觉醒来。	8
我平时在这里鼓励和安慰别人，但今天，我居然拿起一把刀割腕，兴奋不已。我轻轻地剪了一个口子，以纪念我第一次正式自杀。当我积累了足够的悲伤时，我可能会吃药，因为伤口太痛了~	8
通常，我会在这里鼓励和安慰其他人，但今天，我拿起一把刀割腕，充满了兴奋。我轻轻地切了一把刀，以纪念我的第一次正式自杀。当你省下足够的悲伤时，你可以吃药。伤口太痛了。	8
正常情况下，我会在这里鼓励安慰别人，但今天我拿起一把刀，兴奋地割下手腕，轻轻地敲打一把刀纪念我第一次正式准备自杀，等待我省下足够的悲伤，也许服用药物，伤口太痛了~	8
通常我来这里是为了鼓励他人的舒适，但今天，我拿起了一把充满兴奋的割腕刀，在第一次正式准备自杀之际，我轻轻抓挠了，直到我摆脱了足够的悲伤，你可以吃药，伤口非常痛~	8
平时我鼓励你在这里安慰别人，今天竟然拿起刀子割腕充满兴奋，我轻轻地割了一刀，纪念我第一次正式准备自杀，等我伤心了，可能要吃药了，伤口太痛了~	8
当我上高中的时候，我会去买一把刀，希望死得更死	8
当我上中学时，我会买一把刀，我希望我死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了。	8
当我上高中时，我会买一把刀，我希望我死得更多死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死	8
等到高中，你会去买一把刀，我希望他死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了，死了死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死死	8
到了高中就买把刀，希望自己能死得更死，死得更死，死了，死了，死了，死了，死了，死了	8
Rice，他们都认为我是一个疯狂和不正常的人。是的，我无法融入这个陌生的世界，我也不属于他们。绞死我会更好还是吃安眠药？让我们坚持到九月，在离开之前完成一个小小的愿望。也许这个愿望也会被他们否定甚至斥责	8
范，每个人都认为我是一个变态的精神病患者，是的，如果我不能融入这个陌生的世界，它不再属于我，我最好挂断电话或安眠药，直到9月，完成一个小愿望，然后离开，也许这个愿望会被他们拒绝甚至骂？	8
吃饭时，他们都觉得我是一个异常神经质的人，是的，不要融入这个奇怪的世界，本不属于我，绞刑不会好一点或安眠药，坚持到9月，完成一个小小的离开愿望，也许这个愿望也会被他们否认，甚至责骂我	8
大米，他们都认为我是一个不自然的疯子，哦，不，在这个陌生的世界里，这不是我的，绞刑不会更好，安眠药也不会更好，在9月，完成一个小小的愿望，然后离开，也许这将是对我的拒绝甚至谴责	8
饭，他们都觉得我是神经病异常的人，是啊。无法融入这个奇妙的世界，本来就不是我的。上吊稍微好一点，不是安眠药吗。撑到9月，完成小愿望后离开，也许这个愿望也会被他们否定，骂我	8
我也可能很快就会离开这个世界，存下足够多的失望	8
我可能很快就会离开这个世界，所以省下足够的失望。	8
我很快就要离开这个世界了，非常失望。	8
我很快就离开了这个世界。	8
我也可能很快就离开这个世界，我很失望	8
我正准备自杀。我已经写了遗书，选择了一天。你想一起去吗？	8
我已经准备好自杀了，遗书已经写好了，日子已经选定了，你想加入吗？	8
我准备自杀了，遗书已经写好了，日子已经选定了，你想在一起吗？	8
我已经准备好自杀了，正如今天选择的那样，一封自杀信已经完成，你想加入我们吗？	8
我打算自杀，遗书都写了，日子也选了，你不一起做吗？	8
