comment	myLabel
一千或一万个活着的理由不值得自杀。思考死亡已经成为每晚睡前思考的一个问题。一个人怎么能无声无息地死去而不给任何人带来麻烦？如果有办法抹去一个人存在的痕迹，那么我可以自由地死去，就像去约会一样	5
一千一万个活着的理由不值得自杀的想法。想到死亡就变成了思考如何在每晚睡觉前安静地死去，而不会给任何人带来任何麻烦。如果有一种方法可以抹去一个人存在的痕迹，我可以在大多数方向上死去。这就像匆忙约会。	5
一万个活下去的理由只不过是自杀。每天晚上睡觉前，死亡已经成为一个问题。如果有办法抹去一个人存在的痕迹，我怎么能平静地死去而不给任何人带来麻烦，那么我就可以像匆忙去约会一样死去	5
成千上万的生存理由并不等于自杀的想法，每天晚上睡觉前都会死去。思考这个问题，如果有一种方法可以抹去痕迹，那么他怎么能平静地死去而不打扰任何人，那么我就是我可能会像约会一样死去	5
一千一万个活下去的理由比不上自杀的想法想死每晚睡前想怎样才能安静地死去如果有办法不给任何人添麻烦消除人存在的痕迹我会死得很惨就像去约会一样死	5
我真的很想离开这个世界。除了离开，无论我走到哪里，它都会让我窒息	5
我真的很想离开这个世界，除了离开，无论我去哪里，它都会让我窒息。	5
我真的很想离开这个世界，除了去任何地方都会让我窒息	5
我真的很想离开这个世界，但无论你走到哪里都会让我窒息	5
我真的很想离开这个世界除了去任何地方都能让我窒息	5
你应该在出生时用脐带上吊自杀	5
出生时，他应该挂上脐带。	5
出生时，你必须用脐带吊死	5
出生时，你应该用绳子上吊自杀。	5
生下来就应该用脐带上吊自杀	5
中考成绩还没有出来，但预计成绩在450分左右。每个人都说我需要参加470分的第二次中考。如果有这么大的差距，我很可能无法通过考试。我妈妈开始无休止地责怪我，但她不知道我真的很努力。虽然我没有我的好同学那么努力，但我真的很认真。我妈妈总是说我必须努力工作，但她不知道我多么想离开这个世界。我真的很想我们走	5
高中入学考试的成绩还没有出来，但估计成绩约为450分？每个人都说第二次高中入学考试有470分。如果还有这么多分，他可能无法通过考试。我母亲开始不断地指责我，但她不知道我真的很努力。虽然我不像一个好同学那样努力工作，但我确实认真对待它。妈妈总是说我要混在一起，等到死，但她不知道我有多想离开这个世界？离开。	5
高中考试成绩还没有到，但估计成绩在450分左右，大家都说高中考试成绩是470分，这是不够的，我妈妈开始无休止地责备我，但她不知道我真的很努力，虽然我没有一个好同学那么难，也许我真的很认真，妈妈总是告诉我要混在一起等待死亡，但她不知道，我多么想离开这个世界，我也想要。来吧！	5
我不知道你是否想离开这个世界，我不想离开这个世界，但我不想离开这个世界。	5
中考成绩还没出来，分数估计有450左右吧。大家都说二中考试是470啊。差那么多是不是没考上。我妈妈开始责备我，她不知道我真的很努力啊。虽然没有好同学那嚒辛苦，但我也真的很认真。我妈总说让我吃等死，她不知道啊。走吧	5
我真的想把自己一块一块地剪掉，然后站起来。我太讨厌自己了。我没有希望独自生活。至少给我一个温暖的目标，让我去追逐。没有人会在乎你的感受。如果你想死，你可以死在这里bb什么？快去死吧他妈妈	5
我想一个接一个地割伤自己，然后踩几只脚，真的让我恶心，所以独自生活没有希望，至少给我一个温暖的目标，让我去追求，没有人会担心你的感受，如果你想死，死在这里，BB快去死吧？	5
你想切断自己的一部分，然后用几只脚走路，我真的很厌恶自己，所以孤独的生活一点也没有希望，至少给我一个温暖的目标，让我跑步，没有什么没人在乎你的感觉，死在这里，死在这里BB什么都等着死	5
我想把自己切断在一起，然后走一步，我真的诅咒病人自己，直到他独自生活，没有希望，至少给我一个目标，让我追逐，没有人在乎你的感受，我想死在这里，该死死亡	5
我真的觉得他妈妈让自己恶心，这种孤独的活着一点希望都没有，至少给我一个温暖的目标，让我去追逐，没有人会在乎你的感受，想死就死吧在这里bb赶紧去他妈的死吧	5
生活在绝望中，想和儿子一起死去。	5
我绝望地活着，我想把我的儿子带到死里。	5
绝望地活着，我想带我儿子去死。	5
生活非常绝望，啊，她想带儿子一起去死。	5
活着真是绝望啊。我想带儿子去死。	5
虽然我现在想活下去，但我宁愿身患绝症，带着正义离开这个世界。	5
虽然我现在想活下去，但我更愿意患上绝症，以好名字离开这个世界。	5
虽然我想活在这一刻，但我宁愿处于最后阶段，离开这个世界。	5
虽然我想活在现在，但我想这是一种绝症，并以这个名字离开世界。	5
现在的我想活下去，但我更想得不治之症而名副其实地离开这个世界。	5
我现在真的想死。我太失望了，对自己没有期望或希望	5
现在我想死，我太失望了，我对自己没有期望或希望。	5
现在我想死，太失望了，对自己没有任何期望或希望。	5
现在我想死，也很失望，我没有任何期望和希望	5
现在的我想死。太失望了，对自己没有任何期待和希望	5
我爸爸说我是世界上最幸福的孩子，他们都很关心我。只要我将来赚钱，我就可以给他买酒。这就是全部。我更想死，但我又爱又恨他。他们说我应该感到内疚和勇敢。我能为父母而死吗？这样我就不会给任何人带来负担	5
爸爸说我是世界上最快乐的孩子，每个人都关心我，只要我将来赚钱，我能给他买酒，那很好，我想死得更多，爱和恨，每个人都说我必须感到内疚，我必须勇敢，我可以为我的父母而死，他不会拖累人们吗？	5
爸爸说我是世界上最快乐的孩子，他们关心我，只要我以后能挣钱给他买酒，这就是我想死的方式，爱和恨，同时说我必须为我的父母感到内疚，我能死而不拖别人吗？	5
我父亲说，我是世界上最幸福的孩子，他们关心我，只要我赚钱后能给他买得更多，我想死，爱与恨。他说，我必须勇敢地为我父亲感到内疚，我不会死，我不会拉人	5
爸爸说我是世界上最幸福的孩子。他们很担心我。我以后挣点钱给他买瓶酒就行了。我是说，那样我更想死，爱和恨，我应该感到内疚。我能为父母而死吗。它不会拖人的	5
她一定考虑过这些事情。但是，当人们痛苦到极限时，真的没有其他办法了。我会死的，不用太担心。我什么都不想要了。对不起这位活着的母亲。那时，我还年轻，我的生活是多么的顺利！我听到的反应是：大学里的压力也这么大吗？我现在才意识到，一个人怎么会因为大学里的压力而死去？也许是因为我以前做得很好，但我的脑子一刻也不清楚	5
她一定想到了这个。但人类的痛苦已经到了极限，真的没有办法。我要死了，别担心太多。我什么都不想要了。我为我活着的母亲感到难过。当时，我很小，我的生活是多么的温柔！我听到的反应是：原来大学的压力也这么大？现在发现，人们怎么可能仅仅因为大学的压力而死亡？以前可能很好，但因为有一段时间不清楚。	5
她一定想到了这一切。但人类正在遭受极限，真的没有办法。我要死了，别担心。我什么都不要了。对不起，妈妈还活着。那时我很小，我的生活很甜蜜！我听到的反应是：大学里压力这么大吗？现在就发现人们怎么会因为大学的压力而死亡？也许以前很顺利，但因为你有一段时间没醒	5
你应该考虑一下。但遭受最大痛苦的人真的不能。我快要死了，你不在乎。我什么都不想要。母亲不能活着怀孕。当时，我很年轻，哦，我的生活更顺利！我听到了这样的反应：大学里有很多压力吗？就在现在，人们怎么会仅仅因为大学的压力而死亡？也许我以前做得很好，但我暂时无法保持清醒。	5
她肯定想到了这一点。但是人痛苦到极限，真的是没办法。我死了，你们不要太在意。我什么都不想要。对不起活着的妈妈。当时我还小呢。我的人生多么顺利啊。我听到的反应是，大学的压力也这么大吗。我现在才意识到，人死是不是因为大学压力太大了。也许是因为以前生活得很好，自己突然头脑不清醒的缘故吧	5
我一直放不下她。我不知道什么时候才能忘记。我真的很想离开这个世界。我也不在乎我的父母。我真的很想被解放	5
我不能让她走，我不知道什么时候该忘记她。我非常想离开这个世界。爸爸妈妈，我不在乎。我想松一口气。	5
我永远不会让她走，我不知道什么时候会忘记她。我想离开这个世界。爸爸妈妈，我不在乎。我想松一口气	5
我不知道我们什么时候会忘记她。我想离开这个世界。爸爸妈妈不在乎。我想自由	5
我一直放不下她，我不知道什么时候才能忘记。我想离开这个世界。爸爸妈妈我也不管啦。想要被解放	5
我不想带她去上课，而且我不能把照片做好。我今天睡了一整天。在我的梦中，那些在瓢泼大雨中与我同行的人一次又一次地从高处跳下，砸碎了金属雨棚。当我醒来看到她发的帖子时，我并没有死，她也恨我吗？事实上，我还是最恨自己的	5
我不想在他的课上拍照是不对的。今天，在睡觉一天后，在梦中大雨中行走的人从高处跳下来，一次又一次地破碎。没有人死。没有人死。他不会醒来看到他发送的东西。她也恨我。事实上，我仍然恨自己。	5
我不想让她的课做的画今天做得不好，有一天在梦中睡觉，在倾盆大雨中行走，有人在金属遮阳篷上摔断后从上面跳下来，没有死，没有死。看到头发上有东西后醒来。她也恨我，事实上，我更恨自己	5
我不想在图表中有一些今天做得不好的课程，有一天，他在同一个人身上再次梦见大雨，又一次从高处跳下，打破金属伞，没有死跳。事实上，在讨厌我之后醒来看到她的头发后，我仍然讨厌自己	5
我不想上她的课今天睡了一整天梦中大雨中同行的人从高处跳下折断的金属雨小屋上没死跳下起来之后看到她送的东西她也会讨厌我吧其实我还是很讨厌我自己的	5
你在哪里做得很好？我现在也很累，我真的很想死，但我会及时告诉自己，这是不可能的。我真的不想再活下去了。我好像生病了，但我不能说生活的压力是好的。家人的期望和关心让我感到害怕。有时候，我不想死。如果你不想死，为什么不去死呢？我的想法很恶毒吗	5
你住在哪里？我太累了，我现在想死，但如果这不对，我会及时告诉自己。我真的不想活下去。我似乎病了，但我不敢说生活的压力是好的。家人的期望和担忧让我害怕。有时我想死或不想死。不管你们死不死。我的想法很邪恶。	5
你住在哪里，好吧，我累了，我现在想死，但我会及时告诉自己，我真的活不下去了，我觉得我病了，但我不敢说生活的压力，等待和照顾大家庭让我害怕，有时我想不死或不死，我的想法是邪恶的吗？	5
我很累，现在想死，但我会在适当的时候告诉自己，这真的不可能是我不想生病，但我不敢说生活压力对我们所有人都有好处，因为我们都在寻求照顾让我感觉良好的人。恐惧有时我不想死，或者我不想死，我的思想也不是很糟糕	5
你在哪里生活。我现在也想累死，但我马上告诉自己这是办不到的。我真的不想活了。我好像生病了，但我不能说生活压力好。大家的期待和关心让我害怕。我有时候就是想让我不要死。你们去死吧。我的想法是不是很恶毒。	5
我真的想死。她还没有回复微信。过几天，她又要去上课了。我真的想死。我太累了。今天，她问我要不要一起去宜家。我不知道该怎么评价她，但我总是不知道如何回答她的问题。我想死	5
我真的很想死。她几天没有回复微信，去上课了。我想死。我太累了。今天他问我是否想一起去宜家。我不知道该怎么说她。我总是不知道如何回答。我想死。	5
我想死，她几天后还没有回复微信，她想死，她今天累了，她问我是否想一起去宜家，我不知道该说什么，她的问题，我仍然不知道该回答什么，我想死。	5
我真的很想死，她有几天没有回复这条小消息去上课我想死，今天她很累问我是否想一起去宜家，我不知道该对她说什么问题我总是不知道怎么做答案是我想死	5
我想死她还没回微信几天后还想去上她的课想死好累今天她问我要不要一起去宜家我不知道说什么她的问题我总是怎么回答我想死	5
思考人生之后，也许吧！活着的人都是懦夫，可能是因为他们都害怕死亡，编造了一个珍惜生命的谎言！突然想起了死的路，在家吃药！我仍然要和别人说话，我不想也不想让任何人谈论我的生活！考虑预订一个殡仪馆！但我也不想去哀悼！几天前，华山木板路上的一名男子解开了安全绳	5
也许是在思考生活！活着的人都是懦夫，可能每个人都害怕死亡，然后他们编造了一个珍惜生命的谎言！我突然想起了死亡的方式，在家里吃药？我们必须谈论我的生活，我不想也不想让任何人谈论我的生活！考虑预订一家殡仪馆！但我不想去参加葬礼！几天前，我还想到一个人在华山海滨解开安全绳。	5
想想生活，也许吧！活着的人是懦夫，也许他们都害怕死亡，然后他们编造了一个对生命有价值的谎言！突然想起了死亡是如何发生的，在家里吃药！也说吧，我不想也不想让任何人谈论我的生活！记住不要预订殡仪馆！但我也不想死！想想前几天的华山小径，一名男子解开了安全绳	5
我认为生活，也许！活着的人是懦夫，也许他们害怕死亡，然后让生命成为谎言的宝藏！突然，我想起了死亡的方式，在家吃药！我不想也不想让任何人谈论我的生活！考虑预订葬礼！但我不想参加葬礼！几天前，一名男子解开了安全绳	5
