comment	myLabel
感谢您参加十六年人类之旅。现在你可以去死了	10
谢谢你参加了16年的地球之旅，现在你可以死了。	10
感谢您参加“人类现在可以死亡的十六年之旅”	10
感谢您参加为期16年的旅行，现在您可以死了	10
谢谢你参加了16年的人类旅行，现在你可以死了	10
米，挂着很不舒服	10
食物，挂起来很不舒服。	10
晚餐，摆得很好。	10
大米，挂得很糟糕	10
吃饭，上吊很难受	10
我跳下去	10
我要跳了。	10
我要跳	10
我跳	10
跳下去吧	10
第三次手腕割伤	10
手腕第三切口	10
手腕的第三次切割	10
第三次割下手腕	10
第三次割腕	10
如果我真的不顾后果，我现在肯定会跳下去	10
真的，如果我鲁莽，我现在必须跳下去。	10
真的，如果我现在不小心跳下去	10
真的，如果鲁莽的人现在会跳下去	10
如果真的不考虑结果的话我一定现在就跳下去	10
切入睡眠，完美[害羞]	10
剪一把刀睡觉，完美[羞耻]	10
剪一把刀睡觉，完美〔咔哒声〕	10
砍刀睡觉，完美	10
切一刀睡觉，完美	10
我想抽完这根烟，然后从这里跳下去。我没想到她会死于抑郁症，但很抱歉我没能带你出去。我希望她能看到	10
我想抽完这根烟，从这里跳下去。我没想到他会死于抑郁症，但很抱歉我不能带你出去。我希望你能看到它。	10
我想戒掉那支烟，从这里跳下来，不认为是她死于抑郁症，但我很抱歉我没有带你出去，希望她能看到。	10
我想结束这支烟，从这里跳下来，我不认为它很沮丧，但我无法带你希望它能看到	10
我抽完这根烟想从这里跳下去，没想到她是死于抑郁症的人，但我没能带你出去。我本想让她看看的	10
我要跳楼，说再见，然后吃晚饭。	10
我跳下大楼，告别和食物。	10
我要跳起来吃晚饭。	10
我从大楼跳到晚餐。	10
我跳下去拜拜去吃饭。	10
晚饭，如果我这次离开，不要让我活着回来。我想舒服地、快速地死去，不要折磨我。我的器官仍然可以捐献，火化后的骨灰可以撒在地上。我愿意保护地球，不会再有来生	10
