comment	myLabel
如果我能在孩子出生前问他们，如果他们愿意出生会有多好，我肯定会选择不生我。20多年来，幸福只持续了一瞬间，剩下的只是大大小小的无尽痛苦。我的前世有没有犯过什么错误，必须生来承受生活的折磨？我想吃一整瓶安眠药，在自己的房间里烧炭，然后平静地死去。我没有麻烦别人，但我做不到。这是最痛苦的事情	7
如果大孩子能在出生前问孩子们他们是否想出生，他们应该有多好，我必须选择不生20多年的幸福，只剩下一刻无限的痛苦，大小不一，我在过去的生活中犯了一些错误来出生和忍受生活的痛苦，我想吃一整瓶安眠药，在自己的房间里烧煤，静静地死去，不打扰别人，但我不能这样做是最痛苦的事情吗？来自	7
如果成年人可以在小孩之前问小孩不想出生有多好，我必须选择20多年来不生自己，只快乐一刻。剩下的是无限的痛苦，无论大小，在我的一生中，我做了什么坏事吗？我生来就是为了忍受生活的折磨。我想吃一整瓶安眠药。在自己的房间里烧木炭。平静地死去。我不打扰别人，但我不能做最痛苦的事	7
如果成年人可以在孩子出生之前问孩子，他们不想出生得有多好，那么你应该选择在一瞬间拥有不超过20年的幸福，这是我过去生活中留下的无尽痛苦的大小。这是一个错误，一个挣扎着生活的男孩想在房间里吃一整瓶安眠药，安静地燃烧木炭，不会打扰别人，但也不会更痛苦	7
如果大人的孩子出生前问孩子想不想生多好我一定会选择不生我20多年的快乐只剩下一瞬间是大大小小的无尽的痛苦我前世是不是犯了什么错生下来让生活痛苦我不会给别人添麻烦，但是做不到才是最痛苦的	7
几天前，我想自杀。我首先想到的是溺水	7
几天前我想自杀的第一刻我想到的是溺水。	7
前几天我自杀时想到的第一件事是溺水。	7
前几天我想到自杀的第一刻是溺水。	7
我前几天想自杀的第一个瞬间想到的是溺水而死	7
当了半天服务员，我不想再做了。我想跳楼。	7
他当了半天服务员，不想这样做。我想从大楼里跳下来。	7
作为半天的服务器，不想这样做。想跳下去。	7
我不想做半日的女服务员。我想跳下大楼。	7
我当了很长时间的服务员，所以不想做。我想去跳楼。	7
顺便说一句，晚饭让我想起了几天前看到的一段视频，视频中我哥哥在攀爬时解开绳子跳崖。这是我15岁左右最喜欢的死亡方式。我觉得很好，但我找不到尸体。现在我觉得最好还是开枪	7
顺便说一句，我记得几天前看到一段视频时的晚餐，我哥哥在爬悬崖时解开绳子跳了起来。这是我15岁左右最喜欢的死亡方式。我认为这很好，但我找不到尸体。现在我认为最好开枪。	7
是的，晚餐，我想前几天我看了一段视频，那个兄弟解开绳子，爬上悬崖，这是我15岁左右最喜欢的死亡方式，我认为这很好，但我找不到尸体，现在我认为最好开枪。	7
顺便说一句，我记得几天前我看过一段视频，当哥哥爬上深渊岩石时，他会松开绳索并跳跃，但这是我15岁左右最喜欢的死亡，我感觉很好，但找不到在尸体上，现在我认为最好开枪	7
对了，吃完饭我想起来了。我前几天看了攀岩时哥哥解开绳子跳下来的视频。这是我15岁左右最喜欢的死法。我觉得很好，只是找不到尸体，现在我觉得开枪是最好的	7
我想了很多死在屋顶上的方法	7
对建筑物屋顶多种死亡方式的思考	7
想想很多死在大楼顶部的方法	7
表面上的死亡方式有很多。	7
在屋顶上考虑了各种各样的死法	7
真的很难过。如果我想自杀并割伤自己，我总是感觉好多了。我应该更加无情。太令人难过了	7
想要自杀和自杀总是更好，这是非常可悲的。应该更残酷。	7
真的太伤心了，想自杀，总是剪一些我应该有点太伤心的东西	7
我很抱歉试图自杀，但我总是感觉更好。	7
真的太悲伤了想自杀的割伤自己总是一些我应该狠一点心很悲伤	7
有人试过跳楼吗？	7
有人试图从大楼里跳出来吗？	7
有人想跳吗？	7
有人试图跳出大楼？	7
有人试着跳下去吗。	7
燃烧木炭需要一个小而封闭的空间，这需要大量的木炭。。	7
燃烧煤炭需要一个非常小且封闭的空间，并且必须需要大量的煤炭。。	7
燃烧木炭需要一个小的封闭空间，需要大量的木炭才能发挥作用。	7
燃烧煤炭需要一个小而封闭的空间，你应该需要大量的煤炭。	7
烧炭需要小而封闭的空间，需要大量的炭啊。打开	7
你知道我为什么要去四川吗？因为我希望发生地震，离开这个世界。	7
你知道我为什么想去四川，因为我希望我能通过地震离开这个世界吗？	7
