comment	myLabel
我只是想跳	9
我只是想跳。	9
我只是想跳	9
我只是想跳。	9
我当时想跳舞	9
晚饭后，我再也没有活下去的希望了。为重生而奋斗和重新开始需要付出很多努力。我已经筋疲力尽了，打算明天死。如果我真的死了，我只希望周围的人不要讨厌我，不要来找我	9
食物，我不再有生活的希望，试图重生必须多说话，我不再有力量，我计划明天死去，如果真正的死亡变成了，我只希望我周围的人不要恨我或寻找我。	9
为了吃饭，我不再希望活下去，尝试重生，付出很多努力，明天我不再有力量，我打算死，如果是这样的话，我只希望我周围的人不恨我，不寻找我。	9
吃饭，我对生活没有希望，重振努力也付出了很多努力，如果他真的死了，我已经没有力量明天去死了，我只希望周围的人不会讨厌我，也不会找到我	9
饭，我已经不抱任何希望活着了。为了脱胎换骨而努力，再打电话，我就没力气了。我打算明天去死。如果真的死了，我只希望我身边的人不要讨厌我，不要找我	9
像我这样不断想离开这个世界的人，真的很羡慕那些意外死亡的人，因为我仍然没有勇气自杀，尤其是在听说服用安眠药自杀会导致我的内脏和器官疼痛之后。有时我想知道自己是否患有不治之症，以便在这个世界上为自己说话。幸运的是，我有一个姐姐可以照顾我最担心的父母。	9
像我这样一直想着离开这个世界的人，真的很羡慕这种意外死亡，因为我还没有勇气自杀，尤其是在听说安眠药自杀会对内脏造成很大伤害后，有时我想知道我是否会患有不治之症，这样，这个世界是否有理由？幸运的是，我有一个妹妹，她可以很好地照顾我最不安的父母。	9
像我这样一直在考虑离开这个世界的人，真的很羡慕这种意外死亡，因为我仍然没有勇气自杀，特别是在听说安眠药自杀会伤害我之后，有时我想知道我是否会有一种不治之症，所以，我在这个世界上可以被恰当地命名，尽管我有一个姐姐可以照顾我最放心的父母。	9
我就是这样一个人，每当你想离开这个世界时，真的很羡慕这种意外的死亡，因为我仍然没有自杀的勇气，尤其是在听说吃安眠药内脏自杀会非常痛苦之后。有时我认为我不会患绝症，那么，这在世界上并不危险，幸运的是，我有一个妹妹，她可以放心，大多数父母都很好地照顾好了。	9
像我这样的人，永远想着离开这个世界，真羡慕那个意外的死亡。我还不敢自杀，尤其是听说吃安眠药自杀会伤五脏六腑之后，我有时会想是不是有不治之症。这样才能给这个世界正名，不是吗。我有一个姐姐，可以照顾我最担心的父母。	9
割腕真的很疼	9
割腕很痛。	9
割伤手腕很痛	9
手腕才是真正的痛苦	9
割胳膊真疼	9
明天，找个地方跳楼	9
找个地方明天从大楼里跳出来	9
找个地方明天跳	9
明天找个跳跃的地方	9
明天在哪里跳楼	9
晚上好，我们去吃晚饭吧。昨天，我把自杀的事告诉了妈妈。她没有打我，也没有骂我。她告诉我，既然我不怕孤独终老，还有什么能阻止她。但当她这么说的时候，我一直看着27楼的窗户。我什么时候能跳下去？我只想死。	9
我们要吃饭了，晚安。昨天我和我妈妈谈了自杀的事，我妈妈没有打我，骂我，她告诉我，既然她不怕一个人死，那还有什么能阻止她。但当她说这句话时，我正在看27楼的窗户。你什么时候能跳？死也没关系。	9
午餐，晚安。昨天，我对我母亲说了一些轻松的话，我母亲没有打我，也没有责骂我，她告诉我，既然一个人的死并不可怕，那么还有什么能阻止它呢。但她说话的时候我看着27楼的窗户。什么时候能跳，死就好了。	9
晚上好晚餐。昨天，我告诉我妈妈一个简单的生活，妈妈没有打我，也没有责备我，她告诉我，因为这个人不怕死，然后什么可以阻止她。但当她这么说的时候，我看着27楼的窗户。当你跳下来时，他只会死。	9
吃饭了，晚上好。昨天我跟妈妈说了轻生的事。我妈打我没有骂我。她告诉我，既然一个人死了也不害怕，还有什嚒事可以阻止她。但她说这话的时候，我一直望着27楼的窗户。你什么时候可以跳下去。死了就好了。	9
看华山跳崖的动态画面。我觉得自己没用，太胆小了。不久前，我去了张家界。从那个高度落下的水滴可能会落入云层。但我没有想过放手。我周围的朋友都在和我开玩笑，好像我会和他们一样新鲜。	9
看华山从悬崖上跳下来的动作图。我觉得我没用，太害羞了。不久前，他去了张家界。落在那个高度可能是在云端。但我不想放手。我周围的朋友在和我说话和笑，好像我和他们一样活着。	9
查看这座华山从悬崖上跳跃的移动地图。感觉更没用，太小了。因为不久前很好，去了张家界。这个高度可能落在云层中。但我没想到我会放开我的手。我周围的朋友笑着，好像我会像他们一样新鲜。	9
观看《华山从深渊跳下》的动画图像。我感到更加无用，勇气太小。不久前，阿，张家杰。这种上升已降至云端。但我不想离开。我周围的朋友们嘲笑我，仿佛我还活着。	9
我看了那个华山跳崖的动态图。更觉得自己一无是处，胆子太小了。这段时间太好了。我去张家界了。那个高度落在云中了吧。但是我没打算放手。周围的朋友都笑着和我一起生活。	9
当时，割腕太浅，我没有死。现在我想再次死去。活着真的需要比死去更大的勇气	9
当时，我割断了手腕，太浅了，我还没有死，现在我想死，活着真的比死更勇敢。	9
那一年割下手腕，太浅了，死不了，我现在想再死一次，活着比死还需要太多的勇气。	9
在那些日子里，手腕被切断，非常浅，没有死，我现在就想死了，真的活着需要很多勇气	9
那时割腕，太浅了，没死，我现在还想死，活着真的需要比死更多的勇气	9
阿凡，前几天我吃药自杀，被救了出来。然后我男朋友告诉我他仍然喜欢他的前女友，所以他们一起去了。过几天我就要跳海了，这很难	9
阿凡，几天前我服药自杀，然后被救出，然后我男朋友告诉我他仍然喜欢他的前女友，所以他们很容易去，我几天后就会跳进海里，这很难。	9
艾米，前几天我服用了自杀药物，然后我得救了，然后我男朋友和我说他也爱他的前女友，所以两人都很好，我几天后就要跳海了，这很难	9
哦，粉丝们，几天前我自杀了吃药，然后他们再次获救，然后我的朋友告诉我，他仍然爱他的前女友，她很好，我想在过去几天里跳入大海，这非常困难	9
饭，我前几天吃药自杀了，然后被救回来，然后我男朋友告诉我他还喜欢他的前女友，所以她们经常去，我几天后跳到海里，很辛苦	9
