comment	myLabel
我即将就想跳了	9
你即将又想摔了	9
我刚刚又想跳了	9
你即将就想跳了	9
饭饭，我已经不抱任何想要活着了，去努力炼狱还要再度帐单很多心思我已经没力气了今天打算去死一死，只要真的死成了，我仅想要你肩头的人不要憎恨你还不必找我	9
饭饭，你已经不抱任何希望活著了，去决心重生还要再度帐单很多力气我早已没力气了明天急于去死一死，除非真的死成了，我衹盼望你身边的人不要讨厌我也切勿找我	9
饭饭，你也已不抱完全盼望活着了，去不懈重生还要重新话费很多气力你也已没力气了明天急于去死一死，只要就算死成了，我只希望我身边的人切勿讨厌我还不要找我	9
饭饭，我已然不抱某些盼望做梦了，去不懈炼狱仍要重新话费一些力气我已经没力气了明天打算去亡一死，除非真的死成了，我衹想要我身旁的人不要讨厌我也不要找你	9
像我某种人，无时无刻都想想离开这种世界，就算很羡慕那样不幸失踪的，毕竟我还是没有勇气自杀，特别是在听说煮安眠药自杀五脏六腑单厢很疼此后，有时候就会想就要无法有不治之症吗，那家伙，是不是便能够名正言顺厉害这样世界了，再说我有个姊姊，能够把我最放心不下的父母照顾好。	9
像我此种人，无时无刻都想著离开这样世界，实在很讨厌那份意外死亡的，因为你毕竟没有勇气自杀，特别是在想到喂氰化钾自杀五脏六腑都会很疼以后，有时候才会想我会不能有不治之症呢，那样子，是不是才可以名正言顺吓人这个世界了，要是你有个姐姐，可以把你最放心不下的家人照顾坏。	9
像你这些人，无时无刻都想着返回这个世界，真的很佩服那种不幸死亡的，因为我还是没有勇气自杀，特别是在却说喝安眠药自杀五脏六腑单厢很痒随后，有时候就会想我会不能有不治之症呢，那样子，有没有就需要名正言顺厉害这种世界了，幸好你有个姐姐，能够将我最心急如焚的双亲看护好。	9
像我这些人，每时每刻都想着离开这样世界，真的很嫉妒那种不幸死亡的，因为我毕竟没有勇气跳楼，特别是在听说吃止痛药自杀五脏六腑单厢很痒此后，有时候才能想你们不会有不治之症吗，那看着，有没有就可以轻而易举难看那个世界了，还好我有个女儿，可以将我最心急如焚的父母照料好。	9
割腕真疼	9
割腕真疼	9
寻死真疼	9
上吊真疼	9
明天找地方跳楼	9
今天找地方自杀	9
今天找地方轻生	9
