comment	myLabel
如果你想割腕自杀，不要想。你必须切断你的动脉，而且成功率很低。我知道，如果你没有割腕的决心，你就不会死	6
如果你想割断手腕自杀，或者你不想割断动脉，成功率特别低，你总是知道，如果没有割断手腕的决心，你不会死。	6
通过割断手腕自杀，或者不知道是否割断动脉并具有特别低的成功率，如果没有割断手腕的决心，就不会死亡	6
如果你想自杀或不想切断动脉，成功率很低	6
割腕自杀想不想就得割动脉，成功率特别低的总知没有割腕的决心就不会死	6
在一起	6
一起	6
一起	6
一起	6
在一起	6
我们走吧，我们约个时间	6
来吧，预约去死。	6
来吧，去死吧。	6
来吧，我们走吧。	6
走吧，我们约定死亡	6
我曾想过割脉搏、挂脖子、跳楼，但我害怕疼痛和窒息。此外，跳楼会导致难看的死亡，许多人对此进行了讨论	6
我想切断脉搏，挂断脖子，从大楼里跳出来，但我害怕疼痛和窒息，从大楼里跳出来会很难看，会被很多人评论。	6
切断静脉，绞死脖子，跳跃，我想所有这些，但害怕疼痛，害怕窒息，跳跃会丑陋地死去，会被很多人讨论	6
切断静脉、挂脖子、跳出建筑物，我想就是这样，但害怕疼痛和窒息、跳出建筑物会死，很难看到很多人谈论	6
割脉、吊颈、跳下，这些都想过，但怕痛怕窒息感，而且跳下去死得很难看还会被很多人议论	6
今天我偶然听说你总是不花钱就赚钱。为什么？它有趣吗？是的，有趣吗？我不知道你为什么不花钱就不赚钱。我感觉自己像一具行尸走肉，所以我想问一下如何无痛自杀并保持全身	6
今天无意中听到你总是在不花钱的情况下赚钱，为什么？有趣吗？是的，先生？有趣吗？我不知道不花钱就赚钱。你为什么要这样做？我觉得自己像个活生生的死人，所以我想问自己如何无痛地自杀，离开整个身体。	6
我今天听说你总是赚钱而不花钱，为什么啊，这很有趣，是的，这很有趣。我也不知道如何赚钱而不花钱。为什么，我感觉自己像一个行尸走肉，所以我想问如何无痛自杀，保持整个身体。	6
今天，我无意中听说，我一直在不花钱赚钱，为什么，哦，有趣，是的，有趣，我不知道如何不花钱赚钱，为什么，我感觉像一个死人走路，所以我想问，怎么做自杀不是痛苦，而是全身生存	6
今天无意中听到，你总是挣钱不花钱，为什么，有趣吗，是吗，有趣吗，我也不知道挣钱不花，为什么，觉得自己和行尸一样，所以我想问问，怎么自杀才没有疼痛它还能留下尸体	6
晚餐，我觉得死真的很好。我有过无数次的想法，但最终我没有，但今天我意识到我不能放下我的家人。我需要为他们的退休存足够的钱，设定一个目标，为他们存30万元，然后我可以放心地离开，这样他们就不会无人照顾。我考虑得很周到，不是吗。	6
范，我认为死真的很好，我想了无数次，但最终没有，但今天我想知道，我不能离开我的家人，我必须为他们的养老金存足够的钱，设定一个为他们的养老金存30万的目标，然后我可以平静地离开，这样他们就不会被忽视了。我想得很好，不是吗？	6
晚餐，我认为死真的很好，我有无数的想法，但最终没有，但今天我想明白，我不能离开我的家人，我必须存足够的钱给他们养老金，设定30万美元的目标给他们养老金，然后我可以平平安安地离开，这样他们就不会被忽视。我想这是经过深思熟虑的，不是吗。	6
食物，我认为死亡真的很好，我已经提出了无数的想法，但最终并没有，但今天我想明白，我不能离开家人，我必须为养老金储蓄足够的钱，设定存款300美元的目标，为他们提供1000份养老金，然后我可以轻松地去，所以没有人会照顾他们。我非常深思熟虑，对吗？	6
饭，我死了真的觉得很好，我想过很多次，但最终没有，但是今天我想明白，我放不下家人，我给他们存了足够的钱养老，定了目标给他们养老到30万然后我就可以放心的走了，这样他们就不会没有人照顾了。我想的真周到。	6
有人能邀请我加入死亡小组吗？我真的很想知道如何在没有太多痛苦的情况下死去[失望][失望][失望]	6
