comment	myLabel
当有一个关头能离开这个世界的 显然是很多年后的一种傍晚 显然是我将不少氰化物磨碎的这种半夜	8
总有一个一刻能离开这个世界的 或许是好多年后的两个清晨 或许是你将很多氰化钾排便的这个晚上	8
当有一个一刻能离开这种国度的 或许是好多年后的两个清晨 显然是我将许多安眠药咀嚼的这样半夜	8
总有两个关头会离开那个世界的 或许是好几年后的一个中午 或许是我将众多安眠药咀嚼的这种傍晚	8
你受不了了，这些世界又好你也不肯住，如今谁能和你一起给我点勇敢连忙完结吧，反反复复，亲人变本加厉的损伤就算让我受够了，伤害完竟丢腔哄，我去他妈的，我一次次给她们机会，不敢我死后她们自责，但他们实在在逼我，你不想为他们做梦了，她俩，谁可及你约一下，才这一周，赶快	8
你受不了了，这种世界再好我也不想呆，现在谁能及你一起替我点勇气赶紧开打吧，连续不断，家人肆无忌惮的伤害真的让你受够了，危害回又放腔哄，我去他妈的，我一次次替她们余地，不想你死后他们愧疚，但她们也许在逼我，我不想为她们做梦了，好累，谁能与你约顺便，又这三天，快点	8
我受不了了，这个国度又坏你也不想住，那时谁会和我一起给我点毅力赶紧结束吧，断断续续，家人肆无忌惮的伤害真的让我受够了，伤害完竟丢话哄，我去他妈的，你一次次给她们时机，不想你死后她们自责，但他们真的在逼我，我不想为自己活着了，她俩，谁会及我约一下，便这两天，赶快	8
你受不了了，这个世界再坏我还没法住，现在谁可及我一起给我点信念赶紧开打吧，断断续续，家人肆无忌惮的侵害实在使我死不了，伤害回又放腔哄，你去他妈的，我无数次替她们机会，不该我死后她们内疚，但他们实在在逼你，我不敢为她们做梦了，好累，谁能和我约顺便，就这两天，赶快	8
每到晚上才不光想死，很丧。那时在给自已写遗书，每天写一句，写完你就去亡啦	8
每到早上便不光想死，很丧。现在在给别人写遗言，每晚写几句，两章我就去死吧	8
每到晚上就特别想死，很丧。如今在替别人写遗书，每天写一句，读完我就去死啦	8
每到晚上又尤其想死，很丧。现在在替自己写遗言，每天写几句，写完你才去死啦	8
那时小学在毕业考试，三月三号你便能回去了，回来才能够自杀了。也许此前一直想吊死，不过亡在宿舍能给舍友留给极大的伤痛。你也想好怎么死了，在一个阳光明媚的中午，躺在这个装满水小盆里，经由水看天	8
现在小学在期末考试，三月八号你又可回家了，回家就需要自杀了。也许此前始终想钉死，可是死在宿舍会给小芳留下不小的伤痛。你亦想好怎么死了，在一个阳光灿烂的上午，躺在一个装满水小盆里，借由水看天	8
那时学校在期末考试，九月六号你便能回家了，回来就需要自杀了。也许最近依旧想钉死，况且死在宿舍会替小芳留下巨大的绝境。我也想好怎么死了，在一个阳光明媚的早上，躺在一个装满水大盆里，透过水看天	8
现在小学在毕业考试，七月十号我就可出门了，回家就需要被害了。也许过去一直想烧死，可是死在宿舍会给舍友留有不小的伤痛。你亦想好怎么死了，在一个阳光明媚的下午，躺在两个装满水小盆里，利用水看天	8
原来想在冬天死去，连自杀的方式都想好了，毕竟冬天展枝太热[挤眼]，然而，那时认为要暂缓了[头儿]	8
本来想在夏天死去，连被害的形式都想好了，毕竟春天烧炭过量[挤眼]，然而，现在相信要延后了[摊手]	8
本来想在夏天断气，连自杀的方式都想好了，虽说春天烧炭太热[挤眼]，不过，现在相信要提早了[老头]	8
原本想在春天死去，连被害的方式都想好了，虽说夏天烧炭太热[挤眼]，但是，现在眼里要提前了[摊手]	8
接着半年安排： 1.进行一次走至哪里算哪里的旅行，寻佛问起，接着看一眼这个国度。 2.启程之后将所有桎梏处理完毕。 3.拍三张需要当做遗照的相片。 4.去一种随处的沙漠深处。 5.在沙漠前的最后一种城市编辑好交待的事，定时发送要么寄送给多C。 6.接著踏入沙漠深处，力图乳酸癫痫要么失血痉挛。	8
最终一年安排： 1.进行这场踏往何处够哪里的旅行，寻佛反问，接著看几眼这个国度。 2.启程以后将所有羁绊处理完毕。 3.演几张可以当做遗像的照片。 4.去一个没人的丛林深处。 5.在沙漠前的接著一个城市撰稿好交代的事，定时推送或是邮寄给大A。 6.最终踏入沙漠深处，务求水解休克要么出血休克。	8
接著两年指派： 1.进行一次跑至这儿算哪里的自驾，寻佛问道，最后看几眼这个世界。 2.起程此后将所有羁绊处理完毕。 3.拍一张可以作为遗像的图片。 4.去一种无人的沙漠深处。 5.在丛林前的接着这个城市编辑好交代的事，定时传送或者寄出给大A。 6.最终步入沙漠高处，务求水解休克或者缺血休克。	8
最后两年安排： 1.进行这场踏到哪儿算何处的旅行，寻佛质问，最后看一眼这个世界。 2.启程之后将所有羁绊处理完毕。 3.演几张可以当作挽联的照片。 4.去一条无人的丛林高处。 5.在荒漠前的最后一个城市主笔好交代的事，定时传送或者邮寄替小C。 6.最后步入沙漠海底，务求水解痉挛或者缺血癫痫。	8
