comment	myLabel
你刚刚救人了，遗书什么的我发出去了，被看鱼塘弟弟才回去了。好累，我还是死不然，可是活着的盼头是什么呢	9
你刚刚轻生了，纸条甚么的我发出去了，被看农田弟弟才回去了。她俩，我毕竟死不然，可是活著的奔头是什么吗	9
你刚刚上吊了，遗书什么的你发出去了，被看鱼塘舅舅便回来了。好累，我还是死不理，可是活着的枭女是甚么吗	9
你刚刚救人了，纸条什么的我收到去了，遭看鱼塘叔叔就回来了。好累，你却是亡未成，但是做梦的奔头是什么呢	9
只是 将头挂上去 可是我又感觉这样目大吻 而且觉得吊颈会很艰辛所以就突然退缩了	9
正是 将手挂上去 可是我又感觉这样死不了 而且感受吊颈会很心疼当然便正要退让了	9
就是 鼻子挂上去 可是我竟感受这样死不了 但是感觉吊颈会很辛苦所以竟突然退却了	9
就是 把手挂上去 可是我又感觉这个死不了 而且觉得吊颈会很心疼所以就正要屈服了	9
你还用安眠药自杀 没有成功 结果我断片了	9
我还用安眠药自杀 没有成功 答案你断片了	9
你亦用氰化物自杀 不会成功 事实我断片了	9
我还用氰化钾自尽 没有成功 结果你断片了	9
今天刺穿了手腕，听到血很多很兴奋，却说总算可以死了，后会发现好像再不是精确右边，后悔不能学医	9
那时划破了手臂，见到尿很多很开心，以为再次可以死了，接着发现仿佛就没有正确右侧，生气没有求学	9
明天割开了手臂，看到血很多很开心，责怪再次能够死了，然后寻获其实就不是正确右侧，懊悔不能念书	9
今天刺穿了手腕，看见血很多很开心，以为终于可以死了，接着发现仿佛再没有错误位置，后悔不能学医	9
粥 不认得第一次去这儿回帖是怎么之前了 但那次如果是接著三次了 我急于去亡了 那人一同吗	9
饭 不提过第一次来这里回帖是什么时候了 但这次应该是最后一场了 我急于去死了 那人一同吗	9
饭 不认得第一次来那时跟帖是什么时侯了 但此次如果是接著两次了 你打算去死了 有人一起吗	9
饭 不认得第一次来那里留言是怎么时候了 但那次只要是接著一场了 我打算去死了 有人一齐吗	9
坏想直接从窗户跳下来啊，你实在要瓦解了	9
坏想间接从屋顶跳下去啊，你真的要崩溃了	9
坏想随意从屋顶掉下来啊，你真的要崩溃了	9
坏想间接从窗户跳下来啊，你实在要崩盘了	9
想烧炭想死不光想早已提议好了然而惧怕家人会难过怎么办外婆除了脑溢血	9
想展枝想亡尤其想也已决定坏了不过害怕亲人会沮丧怎么办外公尚有脑溢血	9
想烧炭想亡不光想已然同意好了但是害怕父母会郁闷怎么办外婆还有心脏病	9
想烧炭想死尤其想早已提议好了不过畏惧家人能难过怎么办外婆还有心脏病	9
打开QQ，全都劝你的，电话一个接一个我不肯接，我发朋友圈说我好累睡觉了。关了电脑。也许她们都不懂失眠，有点人也在说我无能呢。呵，我最多差错就是把遗书发来去，明天死的之前我不能那么蠢了。我要悄悄地亡.	9
锁住微信，全是劝你的，电话两个接这个你不敢留，我发朋友圈说你关灯洗澡了。关了手机。其实她们就不懂抑郁，有些人就在说我无能呢。哎，我最大差错就是把遗书发出去，下次亡的时候我不会当然傻了。我要偷偷地死.	9
锁上账号，全是劝我的，电话一种留一种我不想接，我发朋友圈说我好累起床了。关了手机。其实他们就要学抑郁，很多人就在说我懦弱呢。哎，你唯一差错就是把遗书发出去，下次死的时候我无法所以蠢了。我要偷偷地亡.	9
打开微信，全是劝你的，电话一个接一条我不想留，我发朋友圈说你好累起床了。关了手机。毕竟他们都不懂抑郁，有些人还在说我无能呢。呵，我最大偏差正是把纸条发出去，下次死的时候我不必当然疯了。我要悄悄地死.	9
坐于那时上班真的如坐针毡，坏想立马停下来跳楼，心上折磨真的很痛苦了，	9
坐在这里下班实在如坐针毡，坏想立马冲出去坠楼，心里煎熬真的很恐惧了，	9
坐于那时下班真的上上下下，好想立马停下来跳楼，心头折磨真的很痛苦了，	9
坐在那儿加班也许如坐针毡，坏想立刻冲上去自杀，心头折磨实在太恐惧了，	9
饭，好久没来，需活著，你实在太要命了，拖了好几年，不过失眠是个讨厌鬼，我实在好孤独，好无助，现在听到湖心底涌出的美梦的确想跳下去...好些委屈，都消化了，每晚装出努力生活的看着就算秃头...	9
饭，好久没来，需安好，你实在太厉害了，拖了好几年，然而失眠是个讨厌鬼，我真的坏孤独，好无助，今天听到湖内心涌出的主意毕竟想跳下去...好些委屈，就消化了，每天装出决心生活的看着真的秃头...	9
粥，好久没来，可活著，我真的太厉害了，牵了这么久，可是心悸是个讨厌鬼，我也许坏孤寂，好无助，那时听到河心中冒出的退意总是想掉下去...好多内疚，都吸收了，每天装出努力生活的好像真的很丑...	9
饭，好久没来，可安好，我也许很难看了，拖了这么久，不过失眠是个讨厌鬼，你就算好孤单，坏无助，今天看见河心底喷出的想法还是想跳下来...好多愧疚，也消化了，每天装出努力生活的家伙也许秃头...	9
粥，自杀被救朋友说道我你的剧情，原先紧接著他们又在同一个世界了。朋友心中无比乐观的我，自尊心不得了我，好像被这个世界开玩笑了一样，挚友去世 喜欢了我几十年的女生跳楼，兄长被拘。所有的朝气，不服输，上入决心，好像都不能意义了，朋友问我不能好好活下去吗？我不知道，实在不认得。	9
饭，跳楼遭救朋友告诉你我的故事，原来紧接著我们又在同一个国度了。好友眼里分外平淡的你，自信心满满的你，仿佛被这个世界开玩笑了好像，好友过世 偏爱了我十几年的男生自杀，叔父被拘。所有的自信，不服输，上进不懈，似的也没有意义了，同事问你不会专心活下去吗？我不知道，实在不知道。	9
饭，自杀被救朋友说道你你的剧情，原来差一点我们才在同一个世界了。好友眼里无比乐观的我，自尊心满满的我，好像被这个世界开玩笑了一样，老友离世 喜欢了你十多年的女生被害，叔父被拘。所有的朝气，不服输，上进努力，似的都没有意义了，朋友问我不能尽力活下去吗？我不明白，真的不知道。	9
粥，被害被救朋友告诉你你的故事，原来差一点他们又在同一个世界了。同事眼里极为乐观的我，自尊心满满的我，好像被这个世界开玩笑了一样，密友离世 讨厌了你十几年的男生跳楼，弟弟被拘。所有的自信，不服输，上入努力，仿佛都没有涵义了，朋友问你不会尽力活下去吗？我不知道，真的不明白。	9
我即将就想跳了	9
你即将又想摔了	9
我刚刚又想跳了	9
你即将就想跳了	9
饭饭，我已经不抱任何想要活着了，去努力炼狱还要再度帐单很多心思我已经没力气了今天打算去死一死，只要真的死成了，我仅想要你肩头的人不要憎恨你还不必找我	9
饭饭，你已经不抱任何希望活著了，去决心重生还要再度帐单很多力气我早已没力气了明天急于去死一死，除非真的死成了，我衹盼望你身边的人不要讨厌我也切勿找我	9
饭饭，你也已不抱完全盼望活着了，去不懈重生还要重新话费很多气力你也已没力气了明天急于去死一死，只要就算死成了，我只希望我身边的人切勿讨厌我还不要找我	9
饭饭，我已然不抱某些盼望做梦了，去不懈炼狱仍要重新话费一些力气我已经没力气了明天打算去亡一死，除非真的死成了，我衹想要我身旁的人不要讨厌我也不要找你	9
像我某种人，无时无刻都想想离开这种世界，就算很羡慕那样不幸失踪的，毕竟我还是没有勇气自杀，特别是在听说煮安眠药自杀五脏六腑单厢很疼此后，有时候就会想就要无法有不治之症吗，那家伙，是不是便能够名正言顺厉害这样世界了，再说我有个姊姊，能够把我最放心不下的父母照顾好。	9
像我此种人，无时无刻都想著离开这样世界，实在很讨厌那份意外死亡的，因为你毕竟没有勇气自杀，特别是在想到喂氰化钾自杀五脏六腑都会很疼以后，有时候才会想我会不能有不治之症呢，那样子，是不是才可以名正言顺吓人这个世界了，要是你有个姐姐，可以把你最放心不下的家人照顾坏。	9
像你这些人，无时无刻都想着返回这个世界，真的很佩服那种不幸死亡的，因为我还是没有勇气自杀，特别是在却说喝安眠药自杀五脏六腑单厢很痒随后，有时候就会想我会不能有不治之症呢，那样子，有没有就需要名正言顺厉害这种世界了，幸好你有个姐姐，能够将我最心急如焚的双亲看护好。	9
像我这些人，每时每刻都想着离开这样世界，真的很嫉妒那种不幸死亡的，因为我毕竟没有勇气跳楼，特别是在听说吃止痛药自杀五脏六腑单厢很痒此后，有时候才能想你们不会有不治之症吗，那看着，有没有就可以轻而易举难看那个世界了，还好我有个女儿，可以将我最心急如焚的父母照料好。	9
割腕真疼	9
割腕真疼	9
寻死真疼	9
上吊真疼	9
明天找地方跳楼	9
今天找地方自杀	9
今天找地方轻生	9
明日找地方跳楼	9
走饭，晚上好。前天我与我妈妈说了轻生的案子，我妈妈没有丢我骂我，她告诉我，即便一个人死也不怕了，那么尚有什么事能围住她呢。不过她在谈那个话的之前你依旧望着27楼的墙壁。什么时候能够跳下去啊，死了就好了。	9
走饭，晚上好。昨天你与我妈妈说了寻死的小事，我爸爸不能打你骂我，她告诉你，难道这个人死也不惧了，所以还有什么事能拦下她吗。然而我在讲那个腔的时候你一直望着27楼的墙壁。甚么时候可以掉下来啊，死了才坏了。	9
走饭，晚上好。昨天你与我妈妈说了寻死的事情，你妈妈没有打你骂你，她告诉我，就算一种人死都不怕了，那么还有什么事会拉住我呢。不过我在谈这样音的之前你一直望着27楼的窗户。怎么时候需要跳下去啊，死了就好了。	9
走饭，晚上好。昨天你及我妈妈说了轻生的事情，我爸爸没有踢我骂你，他告诉你，既然一种人死也不惧了，所以除了什么事能围住她呢。可是我在谈这个腔的时候我始终望着27楼的窗户。甚么之前需要跳下来啊，死了就好了。	9
看到那个龙泉跳崖的动图。极觉得自己百无一用，胆子很小。前不久多好啊，去了张家界。那种高度跳下去大概是扑进云里。可是你没想着丢下。周围的好友都在与我说笑，仿佛我会与自己那样鲜活似地。	9
看到那个华山跳崖的动图。极相信自已百无一用，岁数太大。前不久多好啊，去了张家界。那个垂直跳下去大约是扑进云里。况且我没想想松手。旁边的同事也在和你说笑，仿佛我会跟他们好像鲜活仿佛。	9
听到那种凌云跳崖的动图。更相信自己百无一用，胆子很小。同一天多好啊，去了张家界。那种高度跳下去约莫是扑进云里。但是我没想着丢下。周围的好友都在及我说笑，好似我会跟他们一样鲜活好似。	9
看见那种华山跳崖的动图。极觉得自己百无一用，岁数很小。前两天多好啊，去了张家界。那种高度掉下去至少是扑进云里。不过我没想想松手。周围的好友都在及我说哭，好像你们跟他们好像生动似的。	9
这年上吊，较矮了，没死成，你今天又想去死一死了，活着实在比死需要太多太多勇气了	9
当时上吊，太浅了，没死成，我现在又想去亡一死了，活著就算比死必须很多很多勇气了	9
当年寻死，很软了，没死成，我那时便想去亡一死了，活著也许绒假需要太多太多勇气了	9
前年割腕，赤褐了，没死成，我现在又想去亡一死了，做梦也许比死可以很多很多毅力了	9
阿饭，我前三天服药自杀，然后被抢救回去了，然后我未婚妻和我说他还喜欢我前女友，但是他俩坏去了，我过几天要去下船了，很辛苦	9
阿饭，我前几天吃药自尽，然后遭救治回来了，接着我男朋友的你说我也喜欢我前女友，而且她俩好去了，我过两天要去跳海了，很辛苦	9
阿饭，我前几天吃药跳楼，然后被抢救回来了，然后我未婚妻与你说他也喜欢她前女友，而且荷莉坏去了，我过几天要去下船了，很心疼	9
阿饭，我前几日吃药被害，然后被救援回家了，接著我男朋友和你说她还喜欢他前女友，所以他俩好去了，我过几天要去逃命了，很心疼	9
粥，好奇怪啊，居然那时的旧室友吃饭吃得够开心的，大学同学还找我聊天了。但是半夜的我真的很悲伤，怎么会如此呢。明明今晚的一切也要是但是就是真的很悲伤很悲痛 甚至形成了一种急于低空坠落的点子，为什么呢	9
饭，好奇怪啊，明明那时与旧同事喝酒吃得够开心的，大学老师亦找我聊天了。但是清早的我觉得很哀伤，怎么会如此呢。明明今天的一切也幸好然而便是真的很悲伤很哀伤 甚至产生了一类想要高空掉落的想法，为什么吗	9
饭，好奇怪啊，明明明天及旧邻居喝茶吃得挺开心的，大学同学还找我聊天了。但是半夜的我想想很感伤，怎么会这样呢。明明明天的一切都还好但是只是觉得很悲痛很悲伤 而且产生了一种急于高空跌落的主意，为什么吗	9
粥，好奇怪啊，明明那时的旧同学吃饭喂得蛮开心的，大学同学也找我聊天了。但是清早的你觉得很伤感，怎么会这样呢。明明那时的一切都还好不过就是觉得很悲伤很哀伤 甚至造成了这种急于低空坠毁的论调，为什么吗	9
