comment	myLabel
想割腕自杀却是别想了 得把食道扯断 而且准确率尤其低的 总知如果不会打算把手腕割下来的决心是不会死的	6
想割腕自杀还是别想了 得把动脉割断 而且成功率不光高的 寻升若是没有急于将前臂割下来的努力是不能死的	6
想自杀未遂却是别想了 得把静脉割开 但是存活率尤其高的 总知除非没有决意把大腿割下来的努力是不会死的	6
想上吊自杀总是别想了 得把静脉割断 而且成功率特别高的 寻升假如不会急于把手腕割下来的努力是不会亡的	6
一同	6
一起	6
一同	6
一齐	6
跑啊，约死吧	6
走啊，约死吧	6
走啊，约死吧	6
走啊，约死吧	6
割脉，吊颈，自杀，某些我也想过，然而怕疼怕窒息感，但是跳楼会死些很难看再能遭许多人议论	6
割脉，吊颈，轻生，这类我也想过，但是怕疼怕窒息感，而且坠楼能亡得极难看又会被不少人议论	6
割脉，吊颈，轻生，那些你都想过，况且怕疼怕窒息感，所以坠楼会死些若想看就会被不少人揣测	6
割脉，吊颈，坠楼，这种我也想过，可是怕疼怕窒息感，所以轻生能亡些极难看竟会被很多人议论	6
那时无意间看见，哎呀是养活不花钱，为什么啊，有意思吗，是啊，有意思吗，你也不知晓养活不花，为什么，感觉自已的行尸走肉一样，所以我想问问，怎样自杀便没有疼痛，就能留全尸	6
明天无意间见到，讲错是养活不掏钱，为什么啊，有意思吗，是啊，有意思吗，我也不认得养家不花，为什么，感受别人及行尸走肉好像，所以我想试试，怎样自尽才没有疼痛，也可留轴果	6
今天无意间看到，哎呀是养活不出钱，为什么啊，有意思吗，是啊，有意思吗，我也不认得赚钱不花，为什么，感觉自已和行尸走肉一样，而且我想想想，怎样自杀才没有疼痛，还可寄轴果	6
今晚无意间听到，哎呀是挣钱不花钱，为什么啊，有意思吗，是啊，有意思吗，你也不认得养活暹国，是不是，感觉自己的行尸走肉那样，所以我想请问，怎样自尽就不会疼痛，也能寄全尸	6
粥，我觉得亡一死也许挺好的，我动过一次次美梦，不过终究没有，而且现在我想明白了，我放不下亲人，我要存够钱给他们养老，立个目标存入30万给自己养老，然后我就可以舒心的跑了，这个他们就不会没人照料了。我想的很周到对不对。	6
饭，你觉得死一死实在还行的，我动过无数次美梦，然而最后没有，但是今天我想明白了，我放不下家人，我要存够钱给他们养老，立个目标存到30万给他们养老，接著我就可以安心的跑了，这个他们又不会没人照顾了。我想的很周到对不对。	6
饭，我觉得亡一死真的还行的，我动过无数次主意，不过再次不会，然而明天我想明白了，你放不下亲人，我要存够钱替他们养老，立个目标汇到30万给他们养老，而后我就可以无忧的踏了，这个她们就不会没人看护了。你想的很周到对不对。	6
饭，我觉得亡一死也许还行的，我动过无数次念头，但是再次没有，但是那时我想明白了，我放不下家人，我要存够钱给她们养老，立个目标借给30万给他们养老，接著我就可以安心的走了，这样他们就不会没人看护了。你想的很周到对不对。	6
谁有约死群 能拉你进来吗 你实在想了解如何亡必须不太咳嗽[沮丧][惊讶][惊讶]	6
谁有约死群 能拉我上去吗 我真的想了解如何死才能不太疼痛[失望][失望][失望]	6
谁有约死群 能拉我上去吗 你真的想观察如何死才能不太肿胀[失望][失望][错愕]	6
谁有约亡群 能拉我上去吗 我真的想了解怎么亡即可不太咳嗽[错愕][失望][失望]	6
一同吗 妹子	6
并肩吗 媳妇	6
一齐吗 妹子	6
一起吗 姑娘	6
我们一起亡好吗	6
我们一起死好吗	6
他们并肩死坏吗	6
大家一起死好吗	6
什么之前并肩去死	6
甚么时候一起去死	6
什么时候一起去死	6
怎么时候一同去死	6
征病患 一起走	6
延孩童 一同走	6
征孩童 一起走	6
征孩童 一起走	6
就算活不下去了？有没有谁愿意的你并肩访友去自尽？	6
真的活不下去了？有没有谁愿意与我一同结伴去自杀？	6
也许活不下去了？有没有谁愿意的我一起结伴去自杀？	6
真的活不下去了？是否是谁愿意和我一同相约去被害？	6
饭，是我自己懦弱，难以承受生活的阻力，昨天就相恋了，所有的事也不顺，我遗书也写坏了	6
饭，是你他们软弱，难以承受劳作的冲击，昨日就订婚了，所有的事就不顺，我纸条都写好了	6
饭，是我别人懦弱，承受不住生活的压力，昨日就分手了，所有的事都不顺，我纸条也写好了	6
饭，是我自已无能，承受不住劳作的压力，昨晚还恋情了，所有的事都不顺，我遗书都写好了	6
我该怎么写遗书呢我此怎么走吗	6
我该怎么写遗言呢我此怎么走呢	6
我该怎么写遗书呢我此怎么走呢	6
我该怎么写遗书呢你该怎么走呢	6
约死越快越好想死的请沟通你	6
约死越快越好想死的请联系我	6
约亡越快越好想死的请联络我	6
约亡越快越好想死的请联系我	6
你可以带着妈妈并肩死吗 如果我自己死如果 她会很痛苦	6
你可以带着妈妈一起死吗 如果我别人亡的话 我会很伤痛	6
你需要带着妈妈一起死吗 如果你他们死如果 他会很痛苦	6
你可以带着爸爸一起亡吗 假如我自己死的话 她会很痛苦	6
留言的是否是过去想死的喊你一同	6
