看到你的消息真的心里好难受。	1
其实我也对生活失去前进的动力了，但是还活着。	1
无论何时看到这类消息都会心情沉重起来。	1
我的生活也是朝不保夕，不过应该还会再坚持吧。	1
这个社会真的让人疲惫。	1
面对生活的压力，我也有些想放弃了。	1
有时候我不明白活着的意义是什么。	1
我的世界全是黑色，但是我还没有勇气结束自己。	1
看到这个消息，我的心真的好痛。	1
这个社会对我而言感觉好冷漠。	1
看到你这样，我反而痛苦比你还多。	1
这样的生活，我都不知道我还要忍受多久。	1
我也一直找不到生活的意义，但是我还在坚持中。	1
人生的路实在太艰难了，我也曾经想过放弃。	1
我知道生活压力很大，我也崩溃过。	1
看到你离开这个世界，我的心痛到无法呼吸。	1
我偶尔也会在寂静的夜晚想象生命的终点是什么样的。	1
我都快被生活压垮了，但我还活着。	1
看到你的离开，我对生活也失去了兴趣。	1
唉，人生对我来说，感觉好像没有什么盼头。	1
又是一次伤痛，只是每次都觉得我该怎么走下去呢。世人都在期待你的笑容，可是我已经找不到笑的感觉。	1
似乎每一天都在对抗自己的痛，以至于忘记了怎么去拥抱生命，谁能明白我内心的辛酸。	1
也许生命就应该像这样，陷入困境的时候我们能做的只是求生。这世界真是让人感到疲惫。	1
看到他走了，我就觉得自己也在一点点失去力气。为什么每一次生活都要让我感到如此无奈和疲累呢。	1
人会难过会痛苦，但我始终不能接受这些贪欲的人。以弟弟的名义我祝福他们也能品尝到人生的痛苦。	1
世界上再没有你我感觉心死了，很想拥抱你哪怕在梦里。	1
或许我该祈祷生活可以更开心一点吧，看着别人这样结束生命，我也有一些迷茫和彷徨。	1
也许只有离开才能获得解脱，看到这样的情况我心也好痛，祝你在那边一切都好。	1
我以为我能挺住，什么困难都能过去，可是我也有自己的脆弱。	1
生命真的太脆弱了，其实我的内心也好痛，我不知道怎么样爱自己，才能让自己好过一些。	1
每一次看到别人选择了这种方式，我心里都非常的难受，也许我也遭受了相同的困扰。	1
这个残酷的世界上，非要把我逼到无路可走吗？我真的好累，内心的痛而已无人懂。	1
逆境中我能做的只是疲惫的挣扎，我真希望有人能理解我的痛苦。	1
现实的压力让我喘不过气来，这个世界真的好累，希望可以有人理解我。	1
灵魂疲惫的走着，在这茫茫的人海中，我感到自己的孤单和无奈。	1
走饭，你怎么就这样离开了，我觉得生活好无聊，也许你已经解脱了。	1
心情不好的时候我都会跑步，但是有时候真的累得不想再跑了，那时候我都在想，会不会有一天我也会离开这个世界。	1
生活真的好累，压力好大，我也好想歇一歇。	1
哪怕我们活得再不快乐，生活中总有值得我们去珍惜的东西，我绝对不会接触死亡。	1
每次看到这种新闻都会触动我，生活没有什么值得留恋的，不过离开世界对我来说还太早。	1
看到你这样就想起自己的生活也是真的很无聊，但是我不会选择死。	1
没什么事情开心的，感觉生活好乏味，但死是不可能的。	1
有时候也会好累，会觉得生活没有什么意义，但是喜欢生活中的小碎片，根本没想过放弃。	1
可能你选择了一条解脱的路，看到你这样我也没什么好说的，只感到生活好无聊。	1
看到你这样，感觉生活好无奈，也许你已经解脱了，我还要苦苦挣扎。	1
看到这个新闻，让我对人生又更加的绝望，但是我知道自己现在不能放弃。	1
死亡是如此之近，生活是如此之苦，站在这个世界的边缘，只感到无尽的沉闷。	1
我最近压力很大，心情很下沉，但是我不会学你的，我还有很多想完成的事。	1
反复的失去人，生活的路好苦，世界太冷太无情，人生长太痛。	1
我不知道人活着有什么意义，但是我会试着去找寻我想要的生活，而不是选择死亡。	1
哭过，笑过，然后怎样呢？女人的一生，苦劳，愁烦，寂寞，流传。	1
是啊，生活有时候真的无趣至极，哪怕是吃饭、睡觉都感觉没啥味道，真希望有一天能找到生活的意义。	1
明知道是无底深渊，却还是一个深深朝里面看，虽然知道是黑暗，但死亡对我来说还是一个未知的领域。	1
好久没来了，看到走饭你这样，心里真的很难过，每天为生活而活，感觉累极了。	1
世界好空虚，心里好空虚，没有什么让我觉得开心，也找不到什么乐趣。	1
看着走饭的帖子，我突然有点让自己的生活变得美好起来的感觉。即使有时候感到孤独和痛苦，我还是想让自己快乐起来。	1
好累，好想随波逐流，随流而去，但是还是想活下去。看的人要比我幸福才好。	1
看走饭的帖子，我能理解他的痛苦，因为我也很痛苦，我也希望摆脱这个世界。	1
有时候我也有生存的痛苦，不知道自己为什么要活下去。	1
跟走饭一样，我也感觉生活很难，但是我还是选择坚持下去，尽管每天都有痛苦。	1
我也有生存痛苦的时候，虽然没有到自杀的地步，但还是觉得生活真累。	1
作为一个抑郁症患者，我能理解走饭生前的心境，也有过想过撤，但是我还是选择活下去，尽管痛苦！	1
我看的不是帖子，我看的是一个痛苦的灵魂。我也有这种生存痛苦，但是我还是希望活下去。	1
我也很痛苦，好像找不到活下去的理由，但是我还是坚持。对不起，走饭。	1
看完走饭的微博，我也有过那种生存的痛苦，但是我还是想活下去。	1
我在想，我是不是也该结束这一切痛苦，但是我知道我要坚强。	1
看了走饭的微博，我感到我也有那种痛苦，但是我还是没有勇气。	1
我也有生存的痛苦，但是我还是想活下去，走饭走好。	1
我也是个抑郁症患者，有时候生活也很痛苦，但是我还是选择活下去，因为我知道我还有很多事情没有完成。	1
看了走饭的帖子，我感到深深的痛苦，我也有过这样的念头，但我仍想找到生活的意义。	1
当你真的想放弃了，请再坚持一下，或许幸福就在下个拐角等你。	1
此刻的我好像一只无依无靠的小猫，无家可归，好想消失在这个世界。	1
如果这个世界所有人都嫌弃我，我会离开，只为他们好。	1
为什么生活就不能简单点，总是压的我喘不过气来，好想离开这一切。	1
感觉每天都是在煎熬，好想找个人说说话，把自己的苦水都倒出来。	1
给我一个大大的拥抱吧，我已经很久没感觉到温暖的世界了。	1
如果这个世界只剩下我一个人，或许我要选择离开。	1
我的心快被你掏空，我不知道如何面对，我真的累了，我想离开。	1
每次看着你背影，我都在想，如果有一天你消失了，我该怎么办。	1
