comment	myLabel
本来计划着明天就离开这个世界了，现在想来，还是有点害怕。如果有人能陪我一起，可能我就会有更多的勇气。	6
平时总是会想到自己的身后是谁会来收拾我的遗物，可能真的到了那一刻，我就不怕了吧，我已经订好了火车票，明天就走。	6
自从知道自己这个结果后，一直在思考如何才能平和的走完这一生，真的不想连累家人。如果有人可以一起，我害怕自己会临时退缩。	6
最近经常会做一个梦，梦见自己在铁轨上，看着迎面而来的火车，这个场景总是让我在白天的时候思考，这样的我是不是只适合一个人走？	6
总是会想，如果有人愿意陪着我走，也许我就不会这么害怕了。感觉已经想好了怎么离开，只差最后的勇气了。	6
我想，我应该还是有些害怕的。毕竟，离开这个世界不是一件容易的事情。我已经准备好一切，只是，如果有人能陪我一起，我就不怕了。	6
虽然我已经下定决心准备要结束这一切了，但是还是怕自己最后一刻会畏缩。 如果有人可以陪着我，我想我可以走得更坚定些。	6
我计划好要去死了 只是希望不要一个人走 有没有愿意陪我的人？	6
我决定了要结束生命，明天将是我生命中的最后一天，但我还是想让一些人知道，哪怕只有一个人。	6
如果我决定走，有没有人愿意陪我一起？我已经准备好了。	6
有没有孤独的人如我一样，也看破世事没有留恋？我们可以一起走吧。	6
我已经有了自己的计划 已经买好了药 只是建议在这个前夜我有点怕 有没有人可以陪我一起走过这段路？	6
对于这一切我已经决定了，我已经购买了砒霜，只是希望有人能够陪我一起。	6
每天都过得如此痛苦，我已经找到了不再痛苦的出路，我只希望最后有人能陪我走完这最后一程。	6
难受到无法承受，我已经买好了自己的票，只是希望离开的时候，不要太过孤单，有没有愿意陪我走这一程的人？	6
我想我已经做好了决定，只是在最后的时刻，我希望我的离开，不会太过寂寞，有没有人愿意陪我离开？	6
白天的我笑容满面，晚上的我泪水琥珀。我已经查好了最高的楼，只是希望有人能陪我一起走。	6
我始终希望有个朋友能陪我度过这一切，然而我找不到。明天我将要结束这一切，如果可以的话，有没有人愿意陪我？	6
明天我将会结束自己的生命，不能再忍受这痛苦的生活了，身边却没有一个可以说话的人，有没有人愿意陪我最后一程？	6
这个世界总是令人失望，我已经准备好离开了，只希望有个人能陪我开完最后的宴。	6
最近对人生彻底绝望，有人告诉我更好的出路吗，或者一起结束这个痛苦吗？	6
我已经对生活没有任何留恋，现在找不到合适的退出方式，有没有人愿意帮我	6
生活太折磨人，找不到出路，我想结束这一切，有没有人知道轻松些的自杀方法？	6
哎，我已经对人生绝望，我也想找个人陪我一起走，有吗？	6
我现在非常的痛苦，有没有和我一样也想结束的人，或者我们一起吧？	6
我现在已经给生活受够了，只想找个安静的地方结束我的生命，有没有人愿意跟我一起呢	6
每天一点点被折磨，我可以抛开一切，只想找个人陪我离开，有人吗	6
生活就是一种折磨，我想结束它，有没有人跟我一起？	6
我已经不想活了，求求你们告诉我怎么死的轻松点，或者有愿意跟我一起离开的吗？	6
真的受够了这个世界，我就想找个人一起离开这儿，有人吗？	6
我已经决定放弃了，我只想找个人陪我一起走这最后一程，有同路人吗	6
真的好累...有没有人愿意和我一起离开这个让人疲惫的世界？	6
我想结束自己的生命了，有没有人有经验可以告诉我怎么做？或者有愿意一起的吗	6
想死的冲动每天都很强烈，有没有人知道怎么样可以让自己更轻松地离开	6
我已经打算放弃治疗了，有人愿意陪我一起走这条路吗？	6
我已经做好计划了，还差个人陪。	6
再过几天 我也要跟走饭一起了	6
我可能要走了，我已经准备好了，对不起，爸爸妈妈。	6
我已经买好了索，就在我房间的角落里。	6
我的决定已经定了.... 要走了	6
已经不想再等了，想要结束了。	6
再也忍不住了，准备了很久的步在下周一实现。	6
打算用气瓶，位置都已经选好了。	6
我已经购买完所有的东西，就等那一天的到来了。	6
已经计划好了，不过时间来得及问题。	6
等到寒假放假那天，我就准备结束自己的生命，再见了，世界。	6
已经做好了计划，想让一切都结束。	6
朋友，你去了哪儿?我也准备出发了	6
这个月过去就好了，我已经做好一切了	6
过完节再说吧，我已经准备好了，就这样。	6
我已经做好决定了，只是时间的问题。	6
我已经买了药，感谢你们所有人对我的好。	6
离开这个都快半年了，感觉已经快要成功了。	6
情况已经很严重了，我也准备结束了。	6
再过两个星期，我也许就不在了。	6
看到第三次帖子，我也决定了，我也写遗书了。	6
人生苦短，遗书都已经写好了。	6
我也准备写遗书了，是时候结束这一切。	6
我还在想是不是该去找个好点的自杀方法。	6
累了，真的累了，我在计划怎么结束自己的生命了。	6
我已经无法再忍受这种痛苦了 遗书我已经写好了	6
自杀的计划我已经想好了 只是没有决定死亡的日期	6
和你一样 我也开始计划结束这一切了	6
我控制不住自己的想法了，我确立了自杀的计划。	6
现在想，这个世界并不值得我留恋，遗书都写好了。	6
我是认真的，我已经开始计划了，只差一个具体的日期。	6
每天都在想着如何自杀才能让别人感到最少的愧疚, 遗书已经写了好多了。	6
我已经准备自杀了，找了一堆自杀方式，就差准备执行了。	6
遗书我写的很长，不想留遗憾，自杀的计划已经确定。	6
