这样的事情发生太让人伤心了，希望你能安息。生活再困苦也不能轻生啊，每一天都应该保持好心情。	0
如果你觉得自己需要倾诉，我时刻都在这里，愿意聆听你的困惑，和你一起走出困境。	0
虽然我现在也不开心，但是我会坚强面对，我们一起挺过去，生活总会有转机的。	0
人生都会有高低起伏的，我们不能因为一时的困扰就选择放弃，明天总会更好。	0
真的感觉好难过，但是再难也要坚持住，世界没有过不去的坎，一定要相信自己。	0
看到这样的事，心里真的好难过，希望每个人都能保护好自己，珍爱生命。	0
在生活中遇到困难，需要找人倾诉，不要胡思乱想，每个人都值得被爱，活着的每一天都有希望。	0
很难过看到这样的事情，不论生活上遇到什么困难，我们都不应该放弃，一定要热爱生活。	0
感觉今天的心情不怎么好，但是我知道一定会过去的，明天会有新的开始。	0
你的离开让好多人痛哭流涕。人生就像是一场马拉松，我们不能在起跑线就放弃。	0
水逆真心让人难受，心情真的很糟糕，但是我知道一定要坚持住，明天会更好。	0
工作压力太大了，想去旅行，散散心。看到这样的帖子心里好难受。	0
人生路上有你有我，遇到困难我们一起面对，不要轻易说放弃。	0
世界上总有人希望你活下去，即使现在感觉到的是黑暗，明天仍有晨光等待你。	0
丧也就丧到这吧，总有一天会过去的，一起挺过去吧。	0
生活总是充满了压力和困扰，但是我们不能向困难低头，要坚强面对。	0
看了这个帖子，心里很难受，但是我还是会把我的忧虑化作力量，咬牙坚持下去。	0
不论生活怎么打击我们，我们都不能轻易放弃。人生都会有起起落落，这就是生活。	0
我们不能因为一时的失望就选择放弃，生活总会有新的希望，明天会更好的。	0
成长的过程总是充满曲折和挫折，但我们不能轻易就放弃。	0
我也是过来人，曾经也有过不开心，不过与生的坚持让我看到了希望，@走饭，你其实也可以的。	0
没有什么困难是过不去的，吃点药调节调节，生活还会继续。	0
我也有点小郁闷，失恋了……希望能有个人陪我走一走，转转心情。	0
我之前也有过一段颓废的日子，但还好，想明白了，其实生活并没那么糟糕。	0
之前听说过艾辉的事，说实话我也曾看过这个帖，不过我没打算学他。	0
@走饭，你做的很狠，妈妈肯定很伤心！	0
其实之前我也有过走投无路的想法，但后来想想还是觉得不值，一时的痛苦不代表一生。	0
我也是网络的旅人，只想说人生总会有起伏，谁没点挫折啊，别过于绝望。	0
哎，我也有过困难时期，可我学会了去面对，精神病也是病，不可怕。	0
总有些瞬间觉得活着没意义，但我始终告诉自己，我会变得更好的。	0
其实我之前也有过那段阴暗期，但我选择了吃药，去看医生，然后我现在觉得生活美好多了。	0
哎，看到你的留言让我想起我自己，但我告诉自己，生活还有很多值得我去珍惜的事。	0
遇到困难我们要选择坚强，不要因为一时的困扰就选择放弃。	0
我也曾有过被全世界抛弃的感觉，但我没有放弃，我知道只有生命才能继续前行。	0
我也有亲人离我而去，我也很伤心，但我没有倒下，因为我知道生活还在。	0
看到这个噩耗，我心里很堪忧。这个世界越来越冷漠了，我们应该用更多的理解和关爱，去呵护和照亮彼此的人生。	0
God，终于明白夏天需要防晒了，晒伤了真的好伤。	0
饭，你过得好吗？每日工作压力山大，都想跟你讲讲，你一定要保重。	0
饭，你是我们的永远的朋友，希望你在哪里都好。每当工作压力大的时候，都想找你说说话，缓解压力。	0
饭，看到你这是真的心疼，整个微博的氛围让人窒息，这个社会对生命的冷漠让我觉得心寒尤甚。	0
眼看周围的人一天天过得不好，心里真的好难受，不知道我能做什么来帮助他们。	0
饭，你走了，没人陪我度过这黑暗的日子了，每当心情低落的时候都会想起我们曾经的点滴。	0
这个世界真的好疯狂，为什么大家不能过上自己想要的生活呢？	0
又是一天过去了，我会想念你的饭，你在天堂过得好吗？我在这里日复一日的生活，常常会觉得无助和困惑。	0
我们老是把内心的痛苦隐藏起来，就像被强迫吃下去的苦果。然而，面对你这样的不幸，我也实在无法忍住内心的痛苦。	0
这个世界真的好虚假，我也只是想活在真实的世界中。	0
又一个冬天来了，寒冷让人心情低落。希望你在天上不要冷，多穿点衣服。	0
饭，你过得好吗？我好难过，我真的好想你，我知道你也一定会想我。	0
饭，我心里真的很痛。你是我最好的朋友，每天的生活都让我觉得无法承受。	0
生活总是充满痛苦和无奈，但是我们任然要坚持下去，因为有人在等我们，等我们回家。	0
饭，真的好想你，现在的生活好像没有了色彩。	0
不要轻易结束生命，还有许多美好在等待我们。希望你在另一个世界能找到答案。	0
无聊的生活，无尽的疲惫，我们都是疲渴的旅行者，寻找生命的港湾。	0
饭，我读书的时候就想到你，你说过，念书可以抵御悲伤，希望你在另一个世界能好好的。	0
饭，我夜里的梦总是关于你，你真的走了吗？我心里好痛，好想你。	0
这世上有太多痛苦，但不能让自己沉沦，希望你们也是如此。	0
又是一则悲伤新闻，叹息片刻，日子该怎样过还怎样过，生活不易，大家都要照顾好自己的心情。	0
看着你们的评论，也让我想到我自己的人生，虽然现在乌云密布，我们还是要努力走下去，不是吗？	0
伤感的夜里，为你和他们祈祷，希望人人都能坦然面对生活的痛苦，因为只有活着才有可能遇到美好。	0
真的好难过，为什么走出来的路总是这样痛苦，但活这一生始终需要坚持，越是硬着头皮，前方才更有可能有光。	0
也许你看不到我，但想告诉你，这个世界上每一个人都在各自的战斗中孤独。但请不要放弃，因为日出总在最黑暗的时候。	0
每个晚上，看着你们的评论，我也会感到痛苦。但我始终相信，痛苦总会过去，新的一天总会来临。	0
弱水三千，只取一瓢，生活不易，每个人都要学会独自面对和解决问题，就算痛苦，也不能放弃。	0
