comment	myLabel
这个世界没有我也一样会转，我真希望自己从不曾在这世界出现过。	4
现在的我完全不知道还能坚持多久，好想快点结束掉这一切的痛苦。	4
真的不知道自己是怎么了，这段时间一直设想自己是怎么离开的，真的好疲惫。	4
孤独的感觉好难受，连死的念头都有了，希望自己可以悄无声息地消失。	4
看走饭他走的那么坚决，我自己也厌倦了这一切，我想结束整个世界。	4
可能我也不会在这个世界待多久了，生活想我这种人开了个恶搞。	4
我希望自己可以找个适合的时机轻轻离开，毕竟我很困。	4
只是假设一下，如果我不在了，爸妈能放下痛苦思念我吗？	4
这个世界太累了，我长睡不醒该多好，但是具体什么方式，我还不知道。	4
最近总是思考这个世界是不是真的离不开我，如果离开了，会发生什么。	4
像走饭一样潇洒的离开这个世界，我也曾想过，可能你们很快就能看到我的新闻了。	4
不愿再忍受这一切了，我也想让自己的一生有个交代。	4
把我离开的事提前说一下，防止你们感到突然，我打算离开了。	4
世界真的很累人，我一直想找个机会结束自己的生命。	4
每天都在想，如果我离开了这个世界，你们会不会伤心。	4
我已经不再怕死了，只是对生活没有了期待，不知道这种状态能持续多久。	4
我最近经常想，如果有一天我不再出现，你们会怎么样。	4
现实生活看不到希望，可笑的是我自己也开始设想自己该怎么开脱这个世界。	4
如果我离开了这个世界，你们一定要过得比我快乐，这是我最后的希望了。	4
我也想学那位走饭走的洒脱，只恨自己没有足够的勇气一步走到黑，我会在这段时间研究一下自己适合的自杀方式。	4
看走饭的生前帖子，觉得他的心痛我懂。我也很想离开 感觉自己也没什么期待的。	4
人生的痛苦实在是太难忍受了，我也想就这样轻轻的走。	4
想象那种解脱的感觉 我也试过 其实 我也有想过就这样离开	4
最近感觉生活特别无力 也怀着要离开这个世界的想法	4
看到走饭离开的時候，我也特别痛苦。我真的也想结束这一切。	4
知道了他的离开，心里的想法也越来越强烈，我也想结束生命。	4
我也想解脱，也已经考虑过离开的事了……只是，我还不确定是不是真的要这么做。	4
看到走饭的新闻，心情特别复杂。其实我也想过要走。	4
每次看到这样的新闻，我心里都有种痛痒痛痒的感觉，我也想过一了百了。	4
我也曾设想过自己的身影消失，其实我也有点想死。	4
看到走饭走了，我瞬间理解他的痛苦。因为我也曾想过离开。	4
走饭的离开，让我感触颇深。我也想过离开，只是没有勇气。	4
心情好难过，我愿意离开，只是实在是未定……	4
哎，痛苦得烦，我也想离开，就是心犹豫。我该怎么办？	4
痛苦的时候，我也想过要死。真的，但是怎么死我舍不得……	4
走饭，你的离去真让我好难过啊，你解脱了好像我也想解脱。死，可能是我退出这种苦痛的唯一方法吧。	4
看到你选择离开，我也有了这样的冲动。幸福？那注定不是我能享受的，我一直有想过去死一死的念头。	4
看着你的照片，我下定决心要去死一死，想跟你一样，结束这无尽的痛苦，希望我们在那边可以重新开始，画个圆。	4
我的心真的好痛，每一天都是无边的黑暗。我想去死一死，感觉这就是对我现在最好的救赎。	4
说不出的惆怅，这种痛苦让我也想去寻死，哥你在上面等等我，我马上就来找你。	4
真的好累，工作让我筋疲力尽。我恨我自己，特别想去死一死，只有死才可以让我停止思考，休息吧。	4
常常感到无望，那种空心的感觉真的让人痛苦，我想离开这个世界，实在是累了。	4
一无是处的我真的挺想死的，没有人能理解我，只有死可能是最后的出路。	4
走饭，你离开的那天我心如刀割，虽然大家都是网友，但我好想跟你一样解脱，我也好想去死一死。	4
感觉活着好累，我好想释放自己，想去尝试一下死亡的滋味。	4
越来越感受到这世界的无趣，看到你离开，我也想要去死一死，把一切都结束掉。	4
这种寂寞叫我如何承受，只有去死一死才能解脱。走饭，我们在天堂见吧。	4
看你去死，我感觉我也有了这个想法，但是具体实施的方法我还不知道，想去死一死，结束这种痛苦。	4
生活已经没有意思了，看来我要尝试去死一死的那条路了。只是还没有找到合适的方式。	4
看着你离开，我也产生了去死一死的想法。生活真的太累了，每一刻都是痛苦。	4
生活是一种无尽的痛苦，对我来说，去死一死，好像是最好的选择。	4
每一天都在煎熬，我也想去死一死，结束这一切的痛苦，只是还没有想好如何实施。	4
我也有和你一样的想法，想去死一死，生活中无止境的疲惫和痛苦让我丧失了活下去的兴趣。	4
看着你选择离开，我也有同样的想法。我想去死一死，只是还没有找到合适的方式。	4
我也好想去死一死啊，每天的疲劳，每天的痛苦让我把自杀看作是唯一的解脱。	4
我也觉得死一死比较好...啥都不用想了[憧憬]	4
真羡慕他，可以选择结束生命，我也好想。	4
有时候真的想就这样不再醒来了。	4
真的感觉自己活得好累，也想试试死亡的感觉。	4
某些时候，真的很想轻轻的走掉，就像我从未来过一样。[失望]	4
我也常常想要结束生命，可是，我没有勇气。	4
小饭，有时我也会梦到自己不再活着，然后瞬间感觉好舒服。	4
好羡慕小饭啊，他有勇气结束自己的痛苦，我时常梦到自己离开这个世界，可是醒来还是要继续痛苦着。	4
有时候我也会想，如果有一天我消失了会怎样，生活是不是就不再那么痛苦了。	4
有时候，活着真的好累，好想结束自己的生命。	4
我也常常梦到我结束自己的生命，然后梦里的自己感觉好轻松。	4
有时候真的觉得有人能和我一起离开世界就好了。	4
生活真的好累，世界就好像对我充满了敌意，有时候真的好想死了算了。	4
为何活着如此艰难，我想开始一场没有硝烟的新生。	4
有时候，我真的好希望自己就这样不再醒来了，恶梦就这样结束。	4
每天都想着是不是我可以选择结束自己的生命，让一切都归于寂静呢？	4
现在的我真的是痛苦至极，我都想去赴死了，但就是找不到决心…	4
我真的想不开了，让我去死吧，我需要解脱...	4
真的是挫败感满满的一天，我都开始想去死了…	4
生活让我感到无比痛苦，我真的有时候宁愿选择去死…	4
每天活着都感觉是一种折磨，我是不是该去寻找解脱…	4
那些决意要去死的人，我渴望成为那样的人…	4
每次受挫我都在想，是不是可以选择去死呢？	4
我真的想去死了，但是就是找不到那份勇气	4
是不是可以选择结束自己痛苦的生命，去死可以解脱吧？	4
我是否可以选择去死呢？那样的话，我就不再感到痛苦了	4
生活的痛苦让我一度想要去死，但我还是活着…	4
我真的有时想去死，但自己的懦弱让我无法下定决心	4
我真的好想去死，但就是找不到那种勇气	4
活着真的好累，我渴望解脱，我想去死…	4
我真的特别想去死，但就是找不到那个决心…	4
我是否可以选择死的路途呢？这样一来，我就可以逃避痛苦的生活了	4
活着的痛苦让我感到无比烦闷，我真的快要崩溃了，我想去死	4
每一次受挫都逼迫我去选择死亡，让我解脱吧…	4
不知道为什么，有时我莫名的就想死，一点也不害怕	4
真希望有一天可以睁开眼就不在这个世界上了。	4
看到你的消息就像看到我未来的自己，我也想结束我的生命，逃离这一切。	4
每次看到这种消息，心里都想，我也可以这样，神啊，给我勇气吧。	4
羡慕你的勇气，我也好想离开这个世界，我也好想死。	4
真心羡慕你，到了我无法忍受的那一天，我也会选择和你一样离开的。	4
谁能告诉我，生活的意义在哪里，我何必再活下去呢。	4
看到你离开的消息，我心里也涌起了走的冲动，可能我也快了吧。	4
累了，我也好想找个角落，慢慢的离开，希望所有的痛苦都不在。	4
活着真的好辛苦，死了应该会比较轻松吧，我想离开。	4
生活压力太大了，我也快支撑不住了，也许离开会好些吧。	4
真佩服你的勇气，我也好想去死，不过我还没决定好自杀的方式。	4
活得好累，我真的好想结束生命，彻底摆脱一切。	4
对生活失去了希望，不知道为什么还要活下去，我真的好想死。	4
看到你离开这个世界，我也想，如果我也像你一样离开，会容易多了吧。	4
每天都活得那么累，我也想和你一样，选择离开这个世界。	4
我真的够了，我承认我是个失败者，我想逃离这一切，我想去死。	4
实在不想再活了，我要去死，不想继续这样下去。	4
我想结束自己的生命，我已经失望透顶了，我真的想去找你，走饭。	4
好想找个独处的地方，静静的结束自己的生命，我真的受够了。	4
我有种强烈的想死的冲动，我已经无所适从了，我真的不想活下去了。	4
世界上最痛苦的事情就是活着，我想死，得不到理解只能死.	4
我想结束生命，我想找个人带我走，走饭你在哪，带我走吧，我不想活了。	4
活着越来越没意思了，我想找个地方死一死。	4
看见走饭你的故事，我觉得我也差不多了，我做好了死的准备。	4
活着好累，我好想去死一死，我真的无法忍受生活的重压了。	4
我想寻死，感觉走饭你的离去是正确的，我也想走你的后路。	4
每天就是迷迷糊糊的，完全无法忍受，我想要去死。	4
我想完成一次彻底的逃离，我想死，我想离开所有的痛苦。	4
最近一直在想死，感觉活着真的太累了，我应该去死。	4
感觉自己没希望了，走饭，你会带我走吗，我想离开这个那般的世界。	4
想过无数次死，不知道怎么去实行，我想去死。	4
我想跳楼，我想死，这可能是我唯一的出路了。	4
我一直都想去死，我想逃离这个痛苦的世界，我想结束这一切。	4
每天都在想死，想找个地方躲起来死，我真的忍受不了了。	4
想死的心情越来越强烈了，我想结束这个痛苦的生活，我想去死。	4
生活真的让人难以承受，会不会有一天我就这样离开了呢？	4
感到无法呼吸，好像死亡才能解脱这种痛苦。	4
这个世界真的不适合我，怀疑自己能否继续下去。	4
最近活得好窒息，想让一切瞬间消失。	4
有时我真的想永远沉睡，世界就像一片混沌。	4
睡觉是唯一的避难所，和死亡如此相似。	4
常常有自杀的念头让我窒息，先不急着离开，我还需要想一想怎么做。	4
厌倦了这个世界，想要逃脱出这个困境。	4
感觉无法面对生活的困难，希望能有一种方式让我可以离开。	4
我难道真的要离开这个世界才能停止内心的痛苦吗？	4
痛苦不堪，我有时会幻想自己不再存在。	4
工作的压力让我吃不下饭睡不好觉，总是想离开这个世界。	4
有时候真的很绝望，希望能有个方式从这个世界消失。	4
在无声无息间离开这个世界吧，没人会发现我的缺席。	4
真的很想逃离这个现实的世界，可能通过死亡才能找到出路吧。	4
听说无痛安乐死已经合法化了，我真的好想试试看。但是我还是缺少那么一点勇气，感觉自己真的好弱小	4
真的特别讨厌课堂上的叽叽喳喳，我只想安安静静，好像苍天马上就要崩塌，活得好累	4
每天走在街上，我总想着如果有辆车撞上来，突然就结束会很愉快吧，但我知道我应该没有那个勇气	4
很多时候我真的想一步一步走向那不归的路，但我还是禁不住回头，真的是过于胆小。	4
望着海的深邃，突然之间想要跳下去，但也只是一瞬间的冲动，我怕痛。	4
每天都在痛苦中挣扎，但是总缺乏那么一点魄力去结束这惨淡的人生。	4
